,id,origin,destination,distance,arc_cap
0,"e_25,4,23,7","25,4","23,7",5,1
1,"e_25,4,30,8","25,4","30,8",9,3
2,"e_25,4,28,13","25,4","28,13",12,5
3,"e_8,45,21,47","8,45","21,47",15,4
4,"e_8,45,7,31","8,45","7,31",15,4
5,"e_8,45,2,38","8,45","2,38",13,2
6,"e_8,45,9,45","8,45","9,45",1,3
7,"e_34,15,33,17","34,15","33,17",3,2
8,"e_34,15,32,15","34,15","32,15",2,2
9,"e_34,15,32,26","34,15","32,26",13,3
10,"e_34,15,30,8","34,15","30,8",11,1
11,"e_34,15,46,12","34,15","46,12",15,1
12,"e_34,15,28,13","34,15","28,13",8,5
13,"e_8,22,7,31","8,22","7,31",10,3
14,"e_8,22,1,15","8,22","1,15",14,2
15,"e_23,7,25,4","23,7","25,4",5,3
16,"e_23,7,30,8","23,7","30,8",8,3
17,"e_23,7,28,13","23,7","28,13",11,5
18,"e_33,17,34,15","33,17","34,15",3,2
19,"e_33,17,32,15","33,17","32,15",3,1
20,"e_33,17,32,26","33,17","32,26",10,5
21,"e_33,17,30,8","33,17","30,8",12,4
22,"e_33,17,28,13","33,17","28,13",9,2
23,"e_21,47,8,45","21,47","8,45",15,4
24,"e_21,47,22,49","21,47","22,49",3,1
25,"e_21,47,9,45","21,47","9,45",14,2
26,"e_22,49,21,47","22,49","21,47",3,3
27,"e_40,38,46,46","40,38","46,46",14,2
28,"e_32,15,34,15","32,15","34,15",2,2
29,"e_32,15,33,17","32,15","33,17",3,5
30,"e_32,15,32,26","32,15","32,26",11,2
31,"e_32,15,30,8","32,15","30,8",9,5
32,"e_32,15,28,13","32,15","28,13",6,3
33,"e_7,31,8,45","7,31","8,45",15,2
34,"e_7,31,8,22","7,31","8,22",10,2
35,"e_7,31,2,38","7,31","2,38",12,3
36,"e_7,31,14,33","7,31","14,33",9,2
37,"e_2,38,8,45","2,38","8,45",13,5
38,"e_2,38,7,31","2,38","7,31",12,5
39,"e_2,38,9,45","2,38","9,45",14,4
40,"e_32,26,34,15","32,26","34,15",13,5
41,"e_32,26,33,17","32,26","33,17",10,1
42,"e_32,26,32,15","32,26","32,15",11,1
43,"e_45,6,46,12","45,6","46,12",7,2
44,"e_45,6,47,6","45,6","47,6",2,4
45,"e_9,45,8,45","9,45","8,45",1,1
46,"e_9,45,21,47","9,45","21,47",14,4
47,"e_9,45,2,38","9,45","2,38",14,2
48,"e_14,33,7,31","14,33","7,31",9,4
49,"e_30,8,25,4","30,8","25,4",9,1
50,"e_30,8,34,15","30,8","34,15",11,3
51,"e_30,8,23,7","30,8","23,7",8,3
52,"e_30,8,33,17","30,8","33,17",12,1
53,"e_30,8,32,15","30,8","32,15",9,2
54,"e_30,8,28,13","30,8","28,13",7,2
55,"e_46,46,40,38","46,46","40,38",14,1
56,"e_46,12,34,15","46,12","34,15",15,4
57,"e_46,12,45,6","46,12","45,6",7,1
58,"e_46,12,49,22","46,12","49,22",13,2
59,"e_46,12,47,6","46,12","47,6",7,3
60,"e_7,6,1,15","7,6","1,15",15,2
61,"e_28,13,25,4","28,13","25,4",12,4
62,"e_28,13,34,15","28,13","34,15",8,4
63,"e_28,13,23,7","28,13","23,7",11,3
64,"e_28,13,33,17","28,13","33,17",9,5
65,"e_28,13,32,15","28,13","32,15",6,3
66,"e_28,13,30,8","28,13","30,8",7,5
67,"e_49,22,46,12","49,22","46,12",13,3
68,"e_1,15,8,22","1,15","8,22",14,3
69,"e_1,15,7,6","1,15","7,6",15,1
70,"e_47,6,45,6","47,6","45,6",2,1
71,"e_47,6,46,12","47,6","46,12",7,5
72,"e_25,4,2,38","25,4","2,38",57,4
73,"e_8,45,22,49","8,45","22,49",18,2
74,"e_34,15,21,47","34,15","21,47",45,4
75,"e_8,22,8,45","8,22","8,45",23,1
76,"e_23,7,22,49","23,7","22,49",43,5
77,"e_33,17,8,45","33,17","8,45",53,3
78,"e_21,47,47,6","21,47","47,6",67,2
79,"e_22,49,32,26","22,49","32,26",33,1
80,"e_40,38,22,49","40,38","22,49",29,2
81,"e_32,15,23,7","32,15","23,7",17,4
82,"e_7,31,22,49","7,31","22,49",33,3
83,"e_2,38,45,6","2,38","45,6",75,3
84,"e_32,26,7,6","32,26","7,6",45,2
85,"e_45,6,8,22","45,6","8,22",53,2
86,"e_9,45,14,33","9,45","14,33",17,1
87,"e_14,33,33,17","14,33","33,17",35,1
88,"e_30,8,1,15","30,8","1,15",36,4
89,"e_46,46,46,12","46,46","46,12",34,1
90,"e_46,12,30,8","46,12","30,8",20,2
91,"e_7,6,30,8","7,6","30,8",25,4
92,"e_28,13,8,45","28,13","8,45",52,4
93,"e_49,22,45,6","49,22","45,6",20,1
94,"e_1,15,8,45","1,15","8,45",37,1
95,"e_47,6,49,22","47,6","49,22",18,4
