,id,origin,destination,distance,arc_cap
0,"e_6,25,6,20","6,25","6,20",5,1
1,"e_6,25,4,22","6,25","4,22",5,1
2,"e_6,25,13,29","6,25","13,29",11,2
3,"e_6,25,4,27","6,25","4,27",4,2
4,"e_6,25,10,30","6,25","10,30",9,2
5,"e_24,18,24,15","24,18","24,15",3,1
6,"e_43,47,34,49","43,47","34,49",11,2
7,"e_27,33,25,33","27,33","25,33",2,1
8,"e_27,33,29,26","27,33","29,26",9,2
9,"e_48,16,39,15","48,16","39,15",10,1
10,"e_48,16,46,23","48,16","46,23",9,2
11,"e_48,16,49,23","48,16","49,23",8,2
12,"e_27,8,28,5","27,8","28,5",4,1
13,"e_27,8,24,15","27,8","24,15",10,2
14,"e_27,8,25,7","27,8","25,7",3,1
15,"e_27,8,23,4","27,8","23,4",8,2
16,"e_6,20,6,25","6,20","6,25",5,2
17,"e_6,20,4,22","6,20","4,22",4,2
18,"e_6,20,4,27","6,20","4,27",9,1
19,"e_39,15,48,16","39,15","48,16",10,1
20,"e_34,49,43,47","34,49","43,47",11,1
21,"e_28,5,27,8","28,5","27,8",4,2
22,"e_28,5,25,7","28,5","25,7",5,2
23,"e_28,5,23,4","28,5","23,4",6,2
24,"e_4,22,6,25","4,22","6,25",5,2
25,"e_4,22,6,20","4,22","6,20",4,2
26,"e_4,22,4,27","4,22","4,27",5,1
27,"e_24,15,24,18","24,15","24,18",3,1
28,"e_24,15,27,8","24,15","27,8",10,1
29,"e_24,15,25,7","24,15","25,7",9,1
30,"e_13,29,6,25","13,29","6,25",11,1
31,"e_13,29,4,27","13,29","4,27",11,1
32,"e_13,29,10,30","13,29","10,30",4,1
33,"e_46,23,48,16","46,23","48,16",9,1
34,"e_46,23,49,23","46,23","49,23",3,2
35,"e_25,33,27,33","25,33","27,33",2,2
36,"e_25,33,29,26","25,33","29,26",11,1
37,"e_25,7,27,8","25,7","27,8",3,1
38,"e_25,7,28,5","25,7","28,5",5,2
39,"e_25,7,24,15","25,7","24,15",9,1
40,"e_25,7,23,4","25,7","23,4",5,2
41,"e_49,23,48,16","49,23","48,16",8,1
42,"e_49,23,46,23","49,23","46,23",3,1
43,"e_4,27,6,25","4,27","6,25",4,2
44,"e_4,27,6,20","4,27","6,20",9,1
45,"e_4,27,4,22","4,27","4,22",5,1
46,"e_4,27,13,29","4,27","13,29",11,1
47,"e_4,27,10,30","4,27","10,30",9,1
48,"e_10,30,6,25","10,30","6,25",9,1
49,"e_10,30,13,29","10,30","13,29",4,1
50,"e_10,30,4,27","10,30","4,27",9,2
51,"e_23,4,27,8","23,4","27,8",8,1
52,"e_23,4,28,5","23,4","28,5",6,1
53,"e_23,4,25,7","23,4","25,7",5,1
54,"e_29,26,27,33","29,26","27,33",9,1
55,"e_29,26,25,33","29,26","25,33",11,2
56,"e_5,44,48,16","5,44","48,16",71,2
57,"e_5,44,27,33","5,44","27,33",33,1
58,"e_5,44,6,25","5,44","6,25",20,2
59,"e_6,25,43,47","6,25","43,47",59,1
60,"e_6,25,24,15","6,25","24,15",28,2
61,"e_6,25,38,29","6,25","38,29",36,2
62,"e_24,18,49,23","24,18","49,23",30,2
63,"e_24,18,6,20","24,18","6,20",20,1
64,"e_24,18,17,43","24,18","17,43",32,1
65,"e_17,43,49,23","17,43","49,23",52,1
66,"e_17,43,25,33","17,43","25,33",18,1
67,"e_17,43,29,26","17,43","29,26",29,2
68,"e_43,47,46,23","43,47","46,23",27,2
69,"e_43,47,25,33","43,47","25,33",32,2
70,"e_43,47,23,4","43,47","23,4",63,1
71,"e_27,33,13,29","27,33","13,29",18,1
72,"e_27,33,24,15","27,33","24,15",21,2
73,"e_27,33,23,4","27,33","23,4",33,1
74,"e_48,16,24,15","48,16","24,15",25,2
75,"e_48,16,4,22","48,16","4,22",50,1
76,"e_48,16,6,25","48,16","6,25",51,1
77,"e_27,8,25,33","27,8","25,33",27,1
78,"e_27,8,4,27","27,8","4,27",42,1
79,"e_27,8,38,29","27,8","38,29",32,1
80,"e_6,20,25,33","6,20","25,33",32,2
81,"e_6,20,13,29","6,20","13,29",16,1
82,"e_6,20,25,7","6,20","25,7",32,1
83,"e_38,29,39,15","38,29","39,15",15,1
84,"e_38,29,4,22","38,29","4,22",41,2
85,"e_38,29,43,47","38,29","43,47",23,1
86,"e_39,15,1,7","39,15","1,7",46,2
87,"e_39,15,38,29","39,15","38,29",15,1
88,"e_39,15,25,7","39,15","25,7",22,2
89,"e_34,49,25,7","34,49","25,7",51,1
90,"e_34,49,29,26","34,49","29,26",28,2
91,"e_34,49,49,23","34,49","49,23",41,1
92,"e_28,5,27,33","28,5","27,33",29,2
93,"e_28,5,4,27","28,5","4,27",46,2
94,"e_28,5,29,26","28,5","29,26",22,1
95,"e_4,22,13,29","4,22","13,29",16,2
96,"e_4,22,24,18","4,22","24,18",24,1
97,"e_4,22,38,29","4,22","38,29",41,1
98,"e_24,15,49,23","24,15","49,23",33,2
99,"e_24,15,10,30","24,15","10,30",29,1
100,"e_24,15,29,26","24,15","29,26",16,1
101,"e_13,29,1,7","13,29","1,7",34,2
102,"e_13,29,27,33","13,29","27,33",18,2
103,"e_13,29,25,33","13,29","25,33",16,2
104,"e_46,23,24,18","46,23","24,18",27,1
105,"e_46,23,1,7","46,23","1,7",61,2
106,"e_46,23,23,4","46,23","23,4",42,2
107,"e_25,33,4,22","25,33","4,22",32,2
108,"e_25,33,6,25","25,33","6,25",27,2
109,"e_25,33,5,44","25,33","5,44",31,1
110,"e_25,7,29,26","25,7","29,26",23,2
111,"e_25,7,5,44","25,7","5,44",57,1
112,"e_25,7,6,25","25,7","6,25",37,2
113,"e_1,7,6,20","1,7","6,20",18,1
114,"e_1,7,13,29","1,7","13,29",34,1
115,"e_1,7,43,47","1,7","43,47",82,2
116,"e_49,23,27,33","49,23","27,33",32,1
117,"e_49,23,6,25","49,23","6,25",45,1
118,"e_49,23,25,33","49,23","25,33",34,2
119,"e_4,27,34,49","4,27","34,49",52,1
120,"e_4,27,46,23","4,27","46,23",46,1
121,"e_4,27,23,4","4,27","23,4",42,1
122,"e_10,30,49,23","10,30","49,23",46,1
123,"e_10,30,34,49","10,30","34,49",43,2
124,"e_10,30,1,7","10,30","1,7",32,1
125,"e_23,4,46,23","23,4","46,23",42,2
126,"e_23,4,4,27","23,4","4,27",42,2
