,id,origin,destination,distance,hard_cap
0,"e_20,15,17,14","20,15","17,14",4,1
1,"e_14,17,15,15","14,17","15,15",3,1
2,"e_8,9,6,10","8,9","6,10",3,3
3,"e_8,9,7,10","8,9","7,10",2,2
4,"e_8,9,9,7","8,9","9,7",3,1
5,"e_11,6,15,6","11,6","15,6",4,3
6,"e_11,6,9,7","11,6","9,7",3,2
7,"e_12,24,12,21","12,24","12,21",3,3
8,"e_12,21,12,24","12,21","12,24",3,3
9,"e_15,15,14,17","15,15","14,17",3,1
10,"e_15,15,17,14","15,15","17,14",3,1
11,"e_15,6,11,6","15,6","11,6",4,2
12,"e_17,14,20,15","17,14","20,15",4,3
13,"e_17,14,15,15","17,14","15,15",3,2
14,"e_6,10,8,9","6,10","8,9",3,2
15,"e_6,10,7,10","6,10","7,10",1,2
16,"e_9,3,9,7","9,3","9,7",4,3
17,"e_7,10,8,9","7,10","8,9",2,3
18,"e_7,10,6,10","7,10","6,10",1,1
19,"e_9,7,8,9","9,7","8,9",3,1
20,"e_9,7,11,6","9,7","11,6",3,3
21,"e_9,7,9,3","9,7","9,3",4,3
22,"e_20,15,14,17","20,15","14,17",8,2
23,"e_20,15,12,21","20,15","12,21",14,1
24,"e_14,17,11,6","14,17","11,6",14,3
25,"e_8,9,15,15","8,9","15,15",13,3
26,"e_6,5,0,14","6,5","0,14",15,3
27,"e_11,6,12,24","11,6","12,24",19,1
28,"e_11,6,6,10","11,6","6,10",9,1
29,"e_4,16,20,15","4,16","20,15",17,1
30,"e_12,24,2,20","12,24","2,20",14,2
31,"e_12,24,15,15","12,24","15,15",12,2
32,"e_12,21,9,3","12,21","9,3",21,1
33,"e_12,21,14,17","12,21","14,17",6,3
34,"e_15,15,6,10","15,15","6,10",14,2
35,"e_16,23,15,15","16,23","15,15",9,2
36,"e_15,6,12,24","15,6","12,24",21,2
37,"e_17,14,6,5","17,14","6,5",20,1
38,"e_6,10,12,24","6,10","12,24",20,3
39,"e_6,10,12,21","6,10","12,21",17,1
40,"e_2,20,23,8","2,20","23,8",33,3
41,"e_9,3,17,14","9,3","17,14",19,3
42,"e_9,3,8,9","9,3","8,9",7,3
43,"e_23,8,2,20","23,8","2,20",33,2
44,"e_23,8,9,3","23,8","9,3",19,2
45,"e_0,14,9,7","0,14","9,7",16,3
46,"e_0,14,9,3","0,14","9,3",20,2
47,"e_7,10,6,5","7,10","6,5",6,3
48,"e_9,7,6,10","9,7","6,10",6,3
49,"e_9,7,7,10","9,7","7,10",5,3
