,id,demand,origin,destination
0,k_0,1,"12,21","8,9"
1,k_1,1,"4,16","2,20"
2,k_2,1,"14,17","6,5"
3,k_3,1,"12,21","15,6"
4,k_4,1,"6,5","8,9"
5,k_5,1,"12,21","0,14"
6,k_6,1,"16,23","9,3"
7,k_7,1,"6,5","11,6"
8,k_8,1,"7,10","2,20"
9,k_9,1,"23,8","6,10"
10,k_10,1,"11,6","0,14"
11,k_11,1,"12,21","23,8"
12,k_12,1,"7,10","20,15"
13,k_13,1,"17,14","8,9"
14,k_14,1,"20,15","9,3"
15,k_15,1,"8,9","15,6"
16,k_16,1,"23,8","11,6"
17,k_17,1,"12,24","20,15"
18,k_18,1,"11,6","17,14"
19,k_19,1,"16,23","6,5"
20,k_20,1,"14,17","2,20"
21,k_21,1,"6,5","7,10"
22,k_22,1,"12,21","20,15"
23,k_23,1,"15,15","12,21"
24,k_24,1,"20,15","2,20"
25,k_25,1,"11,6","17,14"
26,k_26,1,"12,21","15,6"
27,k_27,1,"15,6","6,5"
28,k_28,1,"9,3","12,24"
29,k_29,1,"15,6","20,15"
30,k_30,1,"23,8","6,5"
31,k_31,1,"12,21","6,5"
32,k_32,1,"16,23","9,3"
33,k_33,1,"15,15","12,21"
34,k_34,1,"4,16","9,7"
35,k_35,1,"12,21","23,8"
36,k_36,1,"9,7","20,15"
37,k_37,1,"12,21","15,6"
38,k_38,1,"9,7","17,14"
39,k_39,1,"6,5","14,17"
40,k_40,1,"20,15","0,14"
41,k_41,1,"9,7","14,17"
42,k_42,1,"23,8","0,14"
43,k_43,1,"23,8","6,5"
44,k_44,1,"16,23","7,10"
45,k_45,1,"6,10","15,6"
46,k_46,1,"12,24","9,7"
47,k_47,1,"7,10","9,3"
48,k_48,1,"12,21","6,10"
49,k_49,1,"6,5","12,21"
50,k_50,1,"9,3","14,17"
51,k_51,1,"17,14","7,10"
52,k_52,1,"6,5","20,15"
53,k_53,1,"17,14","2,20"
54,k_54,1,"15,15","9,3"
55,k_55,1,"7,10","2,20"
56,k_56,1,"7,10","17,14"
57,k_57,1,"23,8","7,10"
58,k_58,1,"6,10","0,14"
59,k_59,1,"16,23","6,5"
60,k_60,1,"7,10","17,14"
61,k_61,1,"6,5","8,9"
62,k_62,1,"6,10","17,14"
63,k_63,1,"0,14","15,15"
64,k_64,1,"20,15","2,20"
65,k_65,1,"23,8","7,10"
66,k_66,1,"9,7","0,14"
67,k_67,1,"16,23","20,15"
68,k_68,1,"16,23","11,6"
69,k_69,1,"20,15","6,10"
70,k_70,1,"20,15","9,7"
71,k_71,1,"6,10","11,6"
72,k_72,1,"12,21","20,15"
73,k_73,1,"20,15","8,9"
74,k_74,1,"16,23","9,7"
75,k_75,1,"17,14","9,7"
76,k_76,1,"16,23","8,9"
77,k_77,1,"20,15","6,10"
78,k_78,1,"20,15","9,7"
79,k_79,1,"9,7","2,20"
80,k_80,1,"12,21","8,9"
81,k_81,1,"14,17","7,10"
82,k_82,1,"23,8","20,15"
83,k_83,1,"14,17","7,10"
84,k_84,1,"11,6","0,14"
85,k_85,1,"6,5","15,15"
86,k_86,1,"9,3","14,17"
87,k_87,1,"23,8","14,17"
88,k_88,1,"6,5","12,24"
89,k_89,1,"14,17","2,20"
90,k_90,1,"9,3","12,21"
91,k_91,1,"4,16","12,24"
92,k_92,1,"6,5","20,15"
93,k_93,1,"7,10","11,6"
94,k_94,1,"6,10","20,15"
95,k_95,1,"7,10","20,15"
96,k_96,1,"0,14","2,20"
97,k_97,1,"6,5","7,10"
98,k_98,1,"16,23","20,15"
99,k_99,1,"6,5","12,21"
100,k_100,1,"14,17","6,5"
101,k_101,1,"14,17","12,24"
102,k_102,1,"12,24","7,10"
103,k_103,1,"12,21","17,14"
104,k_104,1,"20,15","2,20"
105,k_105,1,"16,23","9,7"
106,k_106,1,"16,23","20,15"
107,k_107,1,"6,10","14,17"
108,k_108,1,"6,5","15,6"
109,k_109,1,"12,24","15,6"
110,k_110,1,"23,8","15,6"
111,k_111,1,"9,7","2,20"
112,k_112,1,"9,7","14,17"
113,k_113,1,"4,16","2,20"
114,k_114,1,"15,15","15,6"
115,k_115,1,"12,24","7,10"
116,k_116,1,"15,15","12,21"
117,k_117,1,"4,16","2,20"
118,k_118,1,"16,23","6,5"
119,k_119,1,"7,10","2,20"
120,k_120,1,"9,7","2,20"
121,k_121,1,"16,23","0,14"
122,k_122,1,"20,15","6,10"
123,k_123,1,"8,9","20,15"
124,k_124,1,"6,5","20,15"
125,k_125,1,"9,7","20,15"
126,k_126,1,"23,8","0,14"
127,k_127,1,"16,23","12,24"
128,k_128,1,"11,6","20,15"
129,k_129,1,"17,14","2,20"
130,k_130,1,"11,6","17,14"
131,k_131,1,"9,3","12,24"
132,k_132,1,"16,23","8,9"
133,k_133,1,"16,23","12,24"
134,k_134,1,"6,5","15,15"
135,k_135,1,"6,5","11,6"
136,k_136,1,"7,10","20,15"
137,k_137,1,"12,21","7,10"
138,k_138,1,"7,10","11,6"
139,k_139,1,"8,9","2,20"
140,k_140,1,"12,24","9,7"
141,k_141,1,"23,8","11,6"
142,k_142,1,"4,16","8,9"
143,k_143,1,"14,17","2,20"
144,k_144,1,"23,8","6,5"
