,id,origin,destination,distance,hard_cap
0,e_0,v_8,v_10,10,3
1,e_1,v_13,v_15,5,1
2,e_2,v_6,v_3,7,1
3,e_3,v_10,v_4,13,1
4,e_4,v_19,v_14,5,3
5,e_5,v_14,v_9,4,3
6,e_6,v_10,v_15,26,2
7,e_7,v_17,v_2,22,1
8,e_8,v_4,v_11,20,3
9,e_9,v_4,v_17,3,1
10,e_10,v_4,v_20,11,3
11,e_11,v_6,v_18,16,3
12,e_12,v_16,v_12,14,1
13,e_13,v_3,v_18,10,2
14,e_14,v_13,v_8,22,1
15,e_15,v_13,v_2,4,1
16,e_16,v_18,v_4,18,2
17,e_17,v_10,v_6,3,3
18,e_18,v_13,v_17,25,1
19,e_19,v_9,v_18,15,3
20,e_20,v_6,v_1,1,1
21,e_21,v_9,v_5,12,3
22,e_22,v_2,v_8,20,2
23,e_23,v_12,v_7,19,1
24,e_24,v_2,v_12,10,2
25,e_25,v_17,v_11,18,3
26,e_26,v_6,v_4,11,3
27,e_27,v_18,v_6,16,1
28,e_28,v_13,v_18,10,2
29,e_29,v_11,v_3,15,1
30,e_30,v_18,v_7,9,2
31,e_31,v_5,v_13,15,1
32,e_32,v_14,v_3,3,2
33,e_33,v_9,v_11,20,2
34,e_34,v_15,v_17,21,3
35,e_35,v_12,v_9,24,3
36,e_36,v_6,v_10,3,2
37,e_37,v_18,v_10,18,1
38,e_38,v_8,v_15,19,2
39,e_39,v_2,v_18,9,2
40,e_40,v_12,v_11,12,2
41,e_41,v_11,v_5,9,2
42,e_42,v_2,v_16,16,3
43,e_43,v_5,v_18,7,1
44,e_44,v_20,v_16,11,1
