,id,demand,origin,destination
0,k_0,1,"10,5","18,5"
1,k_1,1,"2,3","3,19"
2,k_2,1,"3,19","14,13"
3,k_3,1,"10,5","9,20"
4,k_4,1,"23,2","2,4"
5,k_5,1,"16,15","20,6"
6,k_6,1,"23,23","2,4"
7,k_7,1,"2,3","16,11"
8,k_8,1,"19,18","14,13"
9,k_9,1,"23,2","16,11"
10,k_10,1,"18,5","10,5"
11,k_11,1,"19,18","2,4"
12,k_12,1,"2,3","16,11"
13,k_13,1,"3,24","14,13"
14,k_14,1,"2,3","17,16"
15,k_15,1,"3,24","19,18"
16,k_16,1,"10,5","20,6"
17,k_17,1,"2,3","19,18"
18,k_18,1,"8,4","6,17"
19,k_19,1,"19,18","6,17"
20,k_20,1,"2,3","4,20"
21,k_21,1,"2,3","16,11"
22,k_22,1,"23,2","10,5"
23,k_23,1,"3,24","2,3"
24,k_24,1,"17,16","0,4"
25,k_25,1,"20,6","4,20"
26,k_26,1,"4,20","15,21"
27,k_27,1,"6,17","19,18"
28,k_28,1,"15,21","3,19"
29,k_29,1,"10,5","18,5"
30,k_30,1,"10,5","20,6"
31,k_31,1,"23,23","16,15"
32,k_32,1,"14,13","19,18"
33,k_33,1,"23,23","20,6"
34,k_34,1,"14,13","2,4"
35,k_35,1,"10,5","3,19"
36,k_36,1,"23,2","4,20"
37,k_37,1,"6,17","14,13"
38,k_38,1,"3,19","2,3"
39,k_39,1,"19,18","18,5"
40,k_40,1,"3,24","10,5"
41,k_41,1,"20,6","10,5"
42,k_42,1,"8,4","15,21"
43,k_43,1,"23,2","15,21"
44,k_44,1,"8,4","17,16"
45,k_45,1,"3,19","16,11"
46,k_46,1,"15,21","19,18"
47,k_47,1,"9,20","2,3"
48,k_48,1,"8,4","6,17"
49,k_49,1,"19,18","2,4"
50,k_50,1,"16,15","2,4"
51,k_51,1,"23,2","3,19"
52,k_52,1,"8,4","4,20"
53,k_53,1,"14,13","3,19"
54,k_54,1,"19,18","18,5"
55,k_55,1,"2,3","15,21"
56,k_56,1,"3,24","16,15"
57,k_57,1,"10,5","9,20"
58,k_58,1,"23,2","8,4"
59,k_59,1,"18,5","9,20"
60,k_60,1,"23,23","16,15"
61,k_61,1,"23,23","9,20"
62,k_62,1,"23,23","15,21"
63,k_63,1,"14,13","2,3"
64,k_64,1,"0,4","20,6"
65,k_65,1,"16,11","18,5"
66,k_66,1,"18,5","2,4"
67,k_67,1,"4,20","15,21"
68,k_68,1,"2,4","20,6"
69,k_69,1,"23,2","6,17"
70,k_70,1,"23,2","10,5"
71,k_71,1,"6,17","16,11"
72,k_72,1,"19,18","0,4"
73,k_73,1,"10,5","15,21"
74,k_74,1,"23,2","15,21"
75,k_75,1,"20,6","3,19"
76,k_76,1,"6,17","8,4"
77,k_77,1,"2,3","17,16"
78,k_78,1,"23,2","16,15"
79,k_79,1,"16,11","2,3"
80,k_80,1,"15,21","16,15"
81,k_81,1,"3,24","2,4"
82,k_82,1,"4,20","20,6"
83,k_83,1,"3,24","10,5"
84,k_84,1,"23,23","2,3"
85,k_85,1,"4,20","16,15"
86,k_86,1,"3,24","8,4"
87,k_87,1,"23,2","2,4"
88,k_88,1,"4,20","16,11"
89,k_89,1,"10,5","6,17"
90,k_90,1,"15,21","3,19"
91,k_91,1,"14,13","18,5"
92,k_92,1,"3,19","8,4"
93,k_93,1,"8,4","4,20"
94,k_94,1,"0,4","20,6"
95,k_95,1,"23,2","17,16"
96,k_96,1,"4,20","20,6"
97,k_97,1,"4,20","0,4"
98,k_98,1,"15,21","4,20"
99,k_99,1,"8,4","4,20"
100,k_100,1,"8,4","4,20"
101,k_101,1,"20,6","8,4"
102,k_102,1,"4,20","0,4"
103,k_103,1,"17,16","18,5"
104,k_104,1,"15,21","6,17"
105,k_105,1,"2,3","3,19"
106,k_106,1,"8,4","20,6"
107,k_107,1,"8,4","3,19"
108,k_108,1,"15,21","18,5"
109,k_109,1,"23,2","10,5"
110,k_110,1,"18,5","2,4"
111,k_111,1,"6,17","18,5"
112,k_112,1,"3,19","18,5"
113,k_113,1,"6,17","0,4"
114,k_114,1,"8,4","19,18"
115,k_115,1,"3,19","0,4"
116,k_116,1,"8,4","4,20"
117,k_117,1,"0,4","6,17"
118,k_118,1,"16,11","0,4"
119,k_119,1,"6,17","9,20"
120,k_120,1,"23,2","3,19"
121,k_121,1,"3,19","2,3"
122,k_122,1,"18,5","2,4"
123,k_123,1,"14,13","18,5"
124,k_124,1,"4,20","18,5"
125,k_125,1,"3,24","10,5"
126,k_126,1,"6,17","16,15"
127,k_127,1,"16,11","6,17"
128,k_128,1,"8,4","19,18"
129,k_129,1,"3,24","20,6"
130,k_130,1,"2,3","4,20"
131,k_131,1,"23,2","2,4"
132,k_132,1,"2,3","19,18"
133,k_133,1,"23,2","2,4"
134,k_134,1,"15,21","18,5"
135,k_135,1,"2,4","19,18"
136,k_136,1,"10,5","9,20"
137,k_137,1,"3,19","8,4"
138,k_138,1,"23,2","2,4"
139,k_139,1,"16,11","0,4"
140,k_140,1,"20,6","9,20"
141,k_141,1,"4,20","16,15"
142,k_142,1,"16,15","18,5"
143,k_143,1,"2,3","19,18"
144,k_144,1,"6,17","0,4"
145,k_145,1,"20,6","14,13"
146,k_146,1,"18,5","8,4"
147,k_147,1,"23,2","2,3"
148,k_148,1,"6,17","9,20"
149,k_149,1,"3,24","2,3"
150,k_150,1,"15,21","18,5"
151,k_151,1,"15,21","16,15"
152,k_152,1,"23,23","0,4"
153,k_153,1,"9,20","3,19"
154,k_154,1,"18,5","8,4"
155,k_155,1,"17,16","3,19"
156,k_156,1,"23,23","14,13"
157,k_157,1,"8,4","3,19"
158,k_158,1,"17,16","2,3"
159,k_159,1,"6,17","0,4"
160,k_160,1,"16,15","20,6"
161,k_161,1,"16,11","6,17"
162,k_162,1,"8,4","6,17"
163,k_163,1,"19,18","20,6"
164,k_164,1,"9,20","2,3"
165,k_165,1,"4,20","14,13"
166,k_166,1,"16,11","2,4"
167,k_167,1,"9,20","6,17"
168,k_168,1,"4,20","9,20"
169,k_169,1,"3,19","2,4"
170,k_170,1,"19,18","18,5"
171,k_171,1,"3,24","0,4"
172,k_172,1,"9,20","4,20"
173,k_173,1,"23,23","14,13"
174,k_174,1,"6,17","10,5"
175,k_175,1,"4,20","9,20"
176,k_176,1,"2,4","3,19"
177,k_177,1,"6,17","0,4"
178,k_178,1,"6,17","0,4"
179,k_179,1,"20,6","16,11"
180,k_180,1,"4,20","14,13"
181,k_181,1,"19,18","14,13"
182,k_182,1,"16,15","20,6"
183,k_183,1,"19,18","6,17"
184,k_184,1,"3,19","14,13"
185,k_185,1,"6,17","2,3"
186,k_186,1,"6,17","8,4"
187,k_187,1,"14,13","0,4"
188,k_188,1,"23,2","9,20"
189,k_189,1,"10,5","19,18"
190,k_190,1,"19,18","18,5"
191,k_191,1,"14,13","6,17"
192,k_192,1,"18,5","9,20"
193,k_193,1,"2,4","19,18"
194,k_194,1,"23,23","2,4"
195,k_195,1,"3,24","20,6"
196,k_196,1,"18,5","8,4"
197,k_197,1,"17,16","2,4"
198,k_198,1,"23,2","2,4"
199,k_199,1,"4,20","2,3"
200,k_200,1,"3,24","10,5"
201,k_201,1,"3,19","20,6"
202,k_202,1,"2,3","10,5"
203,k_203,1,"0,4","15,21"
204,k_204,1,"23,23","2,4"
205,k_205,1,"23,2","14,13"
206,k_206,1,"6,17","0,4"
207,k_207,1,"6,17","8,4"
208,k_208,1,"23,23","9,20"
209,k_209,1,"14,13","18,5"
210,k_210,1,"10,5","6,17"
211,k_211,1,"16,15","0,4"
212,k_212,1,"2,4","4,20"
213,k_213,1,"6,17","15,21"
214,k_214,1,"19,18","15,21"
215,k_215,1,"10,5","6,17"
216,k_216,1,"2,4","3,19"
217,k_217,1,"0,4","20,6"
218,k_218,1,"8,4","4,20"
219,k_219,1,"15,21","16,15"
220,k_220,1,"18,5","2,3"
221,k_221,1,"3,19","20,6"
222,k_222,1,"15,21","17,16"
223,k_223,1,"6,17","2,4"
224,k_224,1,"19,18","0,4"
225,k_225,1,"16,15","2,4"
226,k_226,1,"23,23","9,20"
227,k_227,1,"15,21","16,15"
228,k_228,1,"3,24","14,13"
229,k_229,1,"4,20","19,18"
230,k_230,1,"3,19","15,21"
231,k_231,1,"8,4","20,6"
232,k_232,1,"10,5","6,17"
233,k_233,1,"3,24","2,4"
234,k_234,1,"2,4","4,20"
235,k_235,1,"20,6","3,19"
236,k_236,1,"8,4","19,18"
237,k_237,1,"6,17","18,5"
238,k_238,1,"23,2","17,16"
239,k_239,1,"3,24","9,20"
240,k_240,1,"8,4","16,15"
241,k_241,1,"9,20","3,19"
242,k_242,1,"17,16","18,5"
243,k_243,1,"2,3","15,21"
244,k_244,1,"19,18","18,5"
245,k_245,1,"6,17","14,13"
246,k_246,1,"0,4","4,20"
247,k_247,1,"20,6","14,13"
248,k_248,1,"2,3","15,21"
249,k_249,1,"6,17","9,20"
