,id,origin,destination,distance,hard_cap
0,e_0,v_5,v_18,7,2
1,e_1,v_1,v_19,1,4
2,e_2,v_14,v_12,20,5
3,e_3,v_2,v_1,25,2
4,e_4,v_20,v_2,25,5
5,e_5,v_17,v_12,26,2
6,e_6,v_20,v_10,2,1
7,e_7,v_18,v_4,18,5
8,e_8,v_2,v_18,9,2
9,e_9,v_11,v_10,23,3
10,e_10,v_5,v_19,14,4
11,e_11,v_6,v_2,25,3
12,e_12,v_3,v_11,15,4
13,e_13,v_20,v_12,25,1
14,e_14,v_9,v_18,15,3
15,e_15,v_2,v_20,25,4
16,e_16,v_8,v_18,13,6
17,e_17,v_3,v_16,4,3
18,e_18,v_20,v_15,25,1
19,e_19,v_9,v_19,3,3
20,e_20,v_6,v_1,1,6
21,e_21,v_9,v_7,13,1
22,e_22,v_10,v_2,27,5
23,e_23,v_14,v_6,5,3
24,e_24,v_18,v_20,17,5
25,e_25,v_11,v_6,21,4
26,e_26,v_9,v_12,24,2
27,e_27,v_1,v_16,11,3
28,e_28,v_7,v_14,12,2
29,e_29,v_6,v_8,7,2
30,e_30,v_6,v_12,24,2
31,e_31,v_14,v_19,5,2
32,e_32,v_1,v_2,25,1
33,e_33,v_2,v_12,10,4
34,e_34,v_8,v_19,8,1
35,e_35,v_16,v_13,16,3
36,e_36,v_7,v_12,19,4
37,e_37,v_2,v_6,25,7
38,e_38,v_15,v_13,5,6
39,e_39,v_10,v_15,26,6
40,e_40,v_9,v_16,10,2
41,e_41,v_20,v_6,1,2
42,e_42,v_5,v_2,13,6
43,e_43,v_4,v_12,28,4
44,e_44,v_20,v_5,14,2
