,id,origin,destination,distance,hard_cap
0,e_0,v_5,v_9,12,2
1,e_1,v_14,v_2,20,1
2,e_2,v_13,v_6,26,3
3,e_3,v_17,v_6,10,1
4,e_4,v_19,v_18,17,2
5,e_5,v_13,v_10,28,2
6,e_6,v_6,v_8,7,1
7,e_7,v_18,v_3,10,2
8,e_8,v_1,v_13,26,2
9,e_9,v_1,v_14,5,1
10,e_10,v_3,v_5,8,3
11,e_11,v_1,v_15,25,1
12,e_12,v_5,v_12,17,3
13,e_13,v_13,v_14,21,1
14,e_14,v_11,v_20,22,1
15,e_15,v_1,v_20,1,1
16,e_16,v_20,v_12,25,3
17,e_17,v_2,v_8,20,3
18,e_18,v_13,v_19,26,1
19,e_19,v_4,v_6,11,3
20,e_20,v_4,v_8,7,2
21,e_21,v_12,v_15,11,2
22,e_22,v_1,v_3,8,2
23,e_23,v_1,v_16,11,2
24,e_24,v_15,v_2,2,2
25,e_25,v_10,v_11,23,2
26,e_26,v_16,v_7,11,3
27,e_27,v_20,v_15,25,3
28,e_28,v_20,v_2,25,1
29,e_29,v_16,v_19,11,1
30,e_30,v_10,v_4,13,1
31,e_31,v_14,v_19,5,1
32,e_32,v_5,v_17,10,3
33,e_33,v_9,v_11,20,1
34,e_34,v_7,v_11,11,2
35,e_35,v_12,v_2,10,3
36,e_36,v_18,v_13,10,2
37,e_37,v_4,v_2,24,3
38,e_38,v_17,v_16,14,3
39,e_39,v_11,v_17,18,2
40,e_40,v_5,v_13,15,3
41,e_41,v_8,v_13,22,1
42,e_42,v_19,v_12,25,1
43,e_43,v_9,v_20,3,2
44,e_44,v_7,v_6,14,2
45,e_45,v_7,v_1,15,3
46,e_46,v_8,v_2,20,2
47,e_47,v_12,v_20,25,3
48,e_48,v_19,v_14,5,1
49,e_49,v_3,v_19,8,2
50,e_50,v_2,v_12,10,3
51,e_51,v_18,v_20,17,3
52,e_52,v_3,v_11,15,1
53,e_53,v_2,v_3,18,3
54,e_54,v_2,v_19,25,1
55,e_55,v_18,v_8,13,2
56,e_56,v_15,v_4,23,2
57,e_57,v_12,v_17,26,2
58,e_58,v_19,v_16,11,3
59,e_59,v_8,v_15,19,3
