,id,demand,origin,destination
0,k_0,1,"15,18","23,2"
1,k_1,1,"4,4","13,16"
2,k_2,1,"9,2","0,18"
3,k_3,1,"13,10","18,0"
4,k_4,1,"16,10","4,4"
5,k_5,1,"9,6","0,18"
6,k_6,1,"15,13","2,19"
7,k_7,1,"2,13","4,4"
8,k_8,1,"4,4","15,18"
9,k_9,1,"15,18","23,2"
10,k_10,1,"23,13","6,14"
11,k_11,1,"4,4","23,3"
12,k_12,1,"23,19","0,18"
13,k_13,1,"18,0","22,3"
14,k_14,1,"15,13","18,0"
15,k_15,1,"9,6","13,16"
16,k_16,1,"23,19","13,16"
17,k_17,1,"18,0","16,18"
18,k_18,1,"9,2","4,4"
19,k_19,1,"15,18","2,13"
20,k_20,1,"16,10","6,14"
21,k_21,1,"18,0","16,18"
22,k_22,1,"15,18","23,2"
23,k_23,1,"23,13","23,3"
24,k_24,1,"16,18","2,13"
25,k_25,1,"9,2","16,18"
26,k_26,1,"9,6","0,18"
27,k_27,1,"16,10","4,4"
28,k_28,1,"2,19","23,3"
29,k_29,1,"18,0","15,18"
30,k_30,1,"23,13","13,16"
31,k_31,1,"15,13","2,13"
32,k_32,1,"9,6","23,2"
33,k_33,1,"4,4","15,18"
34,k_34,1,"0,18","2,13"
35,k_35,1,"9,6","6,14"
36,k_36,1,"6,14","15,18"
37,k_37,1,"2,19","13,16"
38,k_38,1,"2,13","0,18"
39,k_39,1,"23,3","13,16"
40,k_40,1,"13,10","15,18"
41,k_41,1,"6,14","16,18"
42,k_42,1,"23,3","2,19"
43,k_43,1,"23,19","2,19"
44,k_44,1,"9,6","15,18"
45,k_45,1,"15,13","16,18"
46,k_46,1,"15,13","16,18"
47,k_47,1,"23,13","2,13"
48,k_48,1,"23,3","4,4"
49,k_49,1,"23,13","4,4"
50,k_50,1,"2,19","23,3"
51,k_51,1,"9,6","6,14"
52,k_52,1,"15,12","22,3"
53,k_53,1,"9,6","6,14"
54,k_54,1,"9,2","2,13"
55,k_55,1,"23,2","16,18"
56,k_56,1,"15,18","6,14"
57,k_57,1,"15,18","23,3"
58,k_58,1,"16,18","6,14"
59,k_59,1,"9,2","2,13"
60,k_60,1,"16,10","22,3"
61,k_61,1,"9,6","2,13"
62,k_62,1,"23,13","23,3"
63,k_63,1,"6,14","16,18"
64,k_64,1,"9,2","2,19"
65,k_65,1,"15,12","23,2"
66,k_66,1,"15,18","23,3"
67,k_67,1,"15,18","2,13"
68,k_68,1,"23,13","2,13"
69,k_69,1,"15,12","18,0"
70,k_70,1,"9,2","6,14"
71,k_71,1,"13,10","4,4"
72,k_72,1,"4,4","23,3"
73,k_73,1,"23,13","13,16"
74,k_74,1,"23,13","6,14"
75,k_75,1,"13,16","6,14"
76,k_76,1,"2,13","2,19"
