,id,demand,origin,destination
0,k_0,1,"12,8","19,8"
1,k_1,1,"10,15","22,5"
2,k_2,1,"10,20","8,4"
3,k_3,1,"4,4","12,5"
4,k_4,1,"10,15","11,12"
5,k_5,1,"4,4","3,24"
6,k_6,1,"3,20","10,20"
7,k_7,1,"3,24","15,0"
8,k_8,1,"10,15","2,6"
9,k_9,1,"4,4","8,4"
10,k_10,1,"2,17","19,8"
11,k_11,1,"4,4","22,5"
12,k_12,1,"3,0","19,0"
13,k_13,1,"3,0","8,4"
14,k_14,1,"12,5","3,24"
15,k_15,1,"24,7","19,0"
16,k_16,1,"3,24","15,0"
17,k_17,1,"22,5","15,0"
18,k_18,1,"12,8","3,24"
19,k_19,1,"2,17","19,8"
20,k_20,1,"4,4","10,20"
21,k_21,1,"3,24","19,8"
22,k_22,1,"10,20","8,4"
23,k_23,1,"3,20","15,0"
24,k_24,1,"3,0","15,0"
25,k_25,1,"3,0","12,8"
26,k_26,1,"3,24","19,8"
27,k_27,1,"4,4","10,20"
28,k_28,1,"10,15","11,12"
29,k_29,1,"4,4","19,8"
30,k_30,1,"12,8","15,0"
31,k_31,1,"4,4","19,0"
32,k_32,1,"3,20","22,5"
33,k_33,1,"3,24","19,8"
34,k_34,1,"3,0","2,6"
35,k_35,1,"2,17","19,8"
36,k_36,1,"24,7","19,0"
37,k_37,1,"3,24","19,8"
38,k_38,1,"2,17","15,0"
39,k_39,1,"11,12","19,0"
40,k_40,1,"3,0","12,8"
41,k_41,1,"20,13","15,0"
42,k_42,1,"20,13","15,0"
43,k_43,1,"3,20","11,12"
44,k_44,1,"3,0","2,6"
45,k_45,1,"4,4","22,5"
46,k_46,1,"3,0","12,8"
47,k_47,1,"22,5","15,0"
48,k_48,1,"8,4","19,8"
49,k_49,1,"12,5","22,5"
50,k_50,1,"20,13","15,0"
51,k_51,1,"3,0","22,5"
52,k_52,1,"3,0","19,8"
53,k_53,1,"4,4","3,24"
54,k_54,1,"24,7","19,0"
55,k_55,1,"11,12","19,0"
56,k_56,1,"3,0","19,0"
57,k_57,1,"3,20","19,8"
58,k_58,1,"4,4","8,4"
59,k_59,1,"3,0","8,4"
60,k_60,1,"11,12","19,0"
61,k_61,1,"4,4","11,12"
62,k_62,1,"10,15","15,0"
63,k_63,1,"22,5","11,12"
64,k_64,1,"10,15","11,12"
65,k_65,1,"11,12","19,0"
66,k_66,1,"12,5","15,0"
67,k_67,1,"3,20","12,5"
68,k_68,1,"22,5","11,12"
69,k_69,1,"4,4","11,12"
70,k_70,1,"8,4","19,8"
71,k_71,1,"2,17","19,0"
72,k_72,1,"3,0","12,5"
73,k_73,1,"4,4","8,4"
74,k_74,1,"12,8","11,12"
75,k_75,1,"4,4","10,20"
