,id,origin,destination,distance,hard_cap
0,"e_17,1,19,1","17,1","19,1",2,3
1,"e_21,9,18,9","21,9","18,9",3,2
2,"e_14,12,14,14","14,12","14,14",2,2
3,"e_14,12,13,9","14,12","13,9",4,1
4,"e_9,3,7,2","9,3","7,2",3,2
5,"e_16,5,18,6","16,5","18,6",3,2
6,"e_14,14,14,12","14,14","14,12",2,3
7,"e_19,1,17,1","19,1","17,1",2,1
8,"e_19,1,22,2","19,1","22,2",4,3
9,"e_13,9,14,12","13,9","14,12",4,1
10,"e_7,2,9,3","7,2","9,3",3,3
11,"e_22,2,19,1","22,2","19,1",4,3
12,"e_12,19,15,20","12,19","15,20",4,1
13,"e_18,6,16,5","18,6","16,5",3,2
14,"e_18,6,18,9","18,6","18,9",3,2
15,"e_15,20,12,19","15,20","12,19",4,2
16,"e_18,9,21,9","18,9","21,9",3,3
17,"e_18,9,18,6","18,9","18,6",3,2
18,"e_17,1,14,12","17,1","14,12",14,1
19,"e_3,20,7,2","3,20","7,2",22,3
20,"e_21,9,17,1","21,9","17,1",12,3
21,"e_14,12,11,0","14,12","11,0",15,2
22,"e_11,0,13,9","11,0","13,9",11,3
23,"e_9,3,14,12","9,3","14,12",14,2
24,"e_0,17,15,20","0,17","15,20",18,3
25,"e_16,5,14,12","16,5","14,12",9,3
26,"e_23,15,20,20","23,15","20,20",8,2
27,"e_14,14,16,5","14,14","16,5",11,3
28,"e_19,1,18,6","19,1","18,6",6,1
29,"e_20,20,3,20","20,20","3,20",17,2
30,"e_13,9,17,1","13,9","17,1",12,1
31,"e_7,2,21,9","7,2","21,9",21,1
32,"e_22,2,23,15","22,2","23,15",14,2
33,"e_12,19,23,15","12,19","23,15",15,3
34,"e_18,6,17,1","18,6","17,1",6,1
35,"e_7,22,0,17","7,22","0,17",12,1
36,"e_15,20,23,15","15,20","23,15",13,1
37,"e_18,9,20,20","18,9","20,20",13,2
