,id,origin,destination,distance,hard_cap
0,e_0,v_16,v_4,16,1
1,e_1,v_18,v_14,12,2
2,e_2,v_19,v_7,15,2
3,e_3,v_16,v_5,9,2
4,e_4,v_3,v_7,10,1
5,e_5,v_6,v_5,14,1
6,e_6,v_16,v_1,11,1
7,e_7,v_13,v_18,10,1
8,e_8,v_17,v_9,9,2
9,e_9,v_11,v_17,18,2
10,e_10,v_10,v_2,27,1
11,e_11,v_4,v_11,20,2
12,e_12,v_18,v_13,10,1
13,e_13,v_14,v_11,17,1
14,e_14,v_17,v_3,10,2
15,e_15,v_14,v_2,20,1
16,e_16,v_3,v_4,12,2
17,e_17,v_2,v_14,20,1
18,e_18,v_9,v_18,15,1
19,e_19,v_12,v_2,10,2
20,e_20,v_1,v_6,1,2
21,e_21,v_1,v_7,15,2
22,e_22,v_16,v_8,10,1
23,e_23,v_6,v_2,25,1
24,e_24,v_6,v_10,3,1
25,e_25,v_16,v_6,10,2
26,e_26,v_14,v_17,10,2
27,e_27,v_12,v_11,12,1
28,e_28,v_16,v_19,11,1
29,e_29,v_16,v_18,7,2
30,e_30,v_8,v_15,19,2
31,e_31,v_1,v_15,25,1
32,e_32,v_5,v_8,8,2
33,e_33,v_15,v_16,16,2
34,e_34,v_7,v_15,14,2
35,e_35,v_18,v_6,16,1
36,e_36,v_15,v_2,2,1
37,e_37,v_9,v_13,25,2
38,e_38,v_1,v_9,3,2
39,e_39,v_5,v_14,10,1
40,e_40,v_18,v_1,17,1
41,e_41,v_13,v_12,7,2
42,e_42,v_19,v_13,26,1
43,e_43,v_19,v_9,3,1
44,e_44,v_11,v_3,15,1
