,id,demand,origin,destination
0,k_0,1,"5,9","23,15"
1,k_1,1,"12,3","17,21"
2,k_2,1,"0,17","21,24"
3,k_3,1,"4,12","15,5"
4,k_4,1,"5,7","17,21"
5,k_5,1,"4,12","17,21"
6,k_6,1,"2,3","5,9"
7,k_7,1,"23,15","5,7"
8,k_8,1,"4,12","17,21"
9,k_9,1,"15,5","3,21"
10,k_10,1,"0,17","15,5"
11,k_11,1,"23,15","16,1"
12,k_12,1,"4,6","1,22"
13,k_13,1,"2,3","5,9"
14,k_14,1,"4,19","9,4"
15,k_15,1,"4,19","8,17"
16,k_16,1,"2,3","21,24"
17,k_17,1,"2,3","23,15"
18,k_18,1,"4,12","24,7"
19,k_19,1,"4,12","12,3"
20,k_20,1,"19,14","4,6"
21,k_21,1,"3,21","15,5"
22,k_22,1,"4,12","15,5"
23,k_23,1,"1,22","21,24"
24,k_24,1,"4,6","12,3"
25,k_25,1,"1,22","9,4"
26,k_26,1,"1,22","21,24"
27,k_27,1,"5,9","1,22"
28,k_28,1,"2,3","4,19"
29,k_29,1,"19,14","4,12"
30,k_30,1,"23,15","4,6"
31,k_31,1,"0,17","21,24"
32,k_32,1,"0,17","21,24"
33,k_33,1,"24,7","4,12"
34,k_34,1,"15,5","4,12"
35,k_35,1,"19,14","4,6"
36,k_36,1,"4,6","16,1"
37,k_37,1,"24,7","5,7"
38,k_38,1,"19,14","12,3"
39,k_39,1,"15,5","3,21"
40,k_40,1,"5,7","16,1"
41,k_41,1,"12,3","8,17"
42,k_42,1,"1,22","5,7"
43,k_43,1,"1,22","12,3"
44,k_44,1,"17,21","9,4"
45,k_45,1,"2,3","5,9"
46,k_46,1,"24,7","23,15"
47,k_47,1,"2,3","8,17"
48,k_48,1,"24,7","8,17"
49,k_49,1,"4,19","24,7"
50,k_50,1,"17,21","3,21"
51,k_51,1,"1,22","21,24"
52,k_52,1,"5,7","17,21"
53,k_53,1,"2,3","24,7"
54,k_54,1,"16,1","17,21"
55,k_55,1,"15,5","8,17"
56,k_56,1,"4,0","5,9"
57,k_57,1,"2,3","4,12"
58,k_58,1,"5,9","23,15"
59,k_59,1,"4,12","17,21"
60,k_60,1,"4,19","9,4"
61,k_61,1,"23,15","24,7"
62,k_62,1,"12,3","8,17"
63,k_63,1,"16,1","12,3"
64,k_64,1,"4,0","4,6"
65,k_65,1,"5,7","3,21"
66,k_66,1,"15,5","3,21"
67,k_67,1,"19,14","23,15"
68,k_68,1,"9,4","5,9"
69,k_69,1,"5,7","17,21"
70,k_70,1,"4,0","15,5"
71,k_71,1,"16,1","12,3"
72,k_72,1,"19,14","5,7"
73,k_73,1,"2,3","4,19"
74,k_74,1,"0,17","4,19"
75,k_75,1,"4,0","4,12"
76,k_76,1,"21,24","3,21"
77,k_77,1,"19,14","24,7"
78,k_78,1,"4,12","12,3"
79,k_79,1,"24,7","9,4"
80,k_80,1,"12,3","8,17"
81,k_81,1,"5,7","3,21"
82,k_82,1,"8,17","4,19"
83,k_83,1,"24,7","4,19"
84,k_84,1,"4,6","1,22"
85,k_85,1,"0,17","23,15"
86,k_86,1,"8,17","3,21"
87,k_87,1,"1,22","12,3"
88,k_88,1,"19,14","23,15"
89,k_89,1,"2,3","4,6"
90,k_90,1,"12,3","17,21"
91,k_91,1,"17,21","8,17"
92,k_92,1,"4,0","5,9"
93,k_93,1,"5,9","17,21"
94,k_94,1,"17,21","1,22"
95,k_95,1,"9,4","17,21"
96,k_96,1,"16,1","24,7"
97,k_97,1,"24,7","5,7"
98,k_98,1,"21,24","3,21"
99,k_99,1,"4,19","5,7"
100,k_100,1,"16,1","23,15"
101,k_101,1,"5,7","16,1"
102,k_102,1,"17,21","4,12"
103,k_103,1,"0,17","24,7"
104,k_104,1,"17,21","5,9"
105,k_105,1,"0,17","15,5"
106,k_106,1,"0,17","15,5"
107,k_107,1,"21,24","3,21"
108,k_108,1,"4,19","9,4"
109,k_109,1,"4,19","24,7"
110,k_110,1,"24,7","23,15"
111,k_111,1,"4,6","1,22"
112,k_112,1,"19,14","8,17"
113,k_113,1,"1,22","16,1"
114,k_114,1,"4,6","17,21"
115,k_115,1,"5,7","24,7"
116,k_116,1,"9,4","4,12"
117,k_117,1,"23,15","8,17"
118,k_118,1,"1,22","16,1"
119,k_119,1,"16,1","9,4"
120,k_120,1,"12,3","4,12"
121,k_121,1,"4,0","4,6"
122,k_122,1,"4,0","15,5"
123,k_123,1,"0,17","21,24"
124,k_124,1,"15,5","23,15"
125,k_125,1,"16,1","1,22"
126,k_126,1,"19,14","17,21"
127,k_127,1,"2,3","24,7"
128,k_128,1,"2,3","4,19"
129,k_129,1,"9,4","5,9"
130,k_130,1,"23,15","4,6"
131,k_131,1,"2,3","5,9"
132,k_132,1,"0,17","23,15"
133,k_133,1,"4,0","1,22"
134,k_134,1,"17,21","4,6"
135,k_135,1,"2,3","23,15"
136,k_136,1,"4,6","21,24"
137,k_137,1,"19,14","4,6"
138,k_138,1,"4,6","24,7"
139,k_139,1,"16,1","21,24"
140,k_140,1,"16,1","9,4"
141,k_141,1,"4,19","15,5"
142,k_142,1,"16,1","24,7"
143,k_143,1,"19,14","9,4"
144,k_144,1,"24,7","15,5"
145,k_145,1,"9,4","1,22"
146,k_146,1,"15,5","4,19"
147,k_147,1,"9,4","8,17"
148,k_148,1,"4,19","17,21"
149,k_149,1,"9,4","23,15"
150,k_150,1,"2,3","5,9"
151,k_151,1,"4,12","23,15"
152,k_152,1,"4,12","12,3"
153,k_153,1,"3,21","21,24"
154,k_154,1,"17,21","12,3"
155,k_155,1,"1,22","4,12"
156,k_156,1,"5,9","23,15"
157,k_157,1,"19,14","8,17"
158,k_158,1,"17,21","9,4"
159,k_159,1,"1,22","4,12"
160,k_160,1,"15,5","23,15"
161,k_161,1,"24,7","9,4"
162,k_162,1,"5,7","12,3"
163,k_163,1,"15,5","17,21"
164,k_164,1,"5,9","1,22"
165,k_165,1,"12,3","5,9"
166,k_166,1,"4,19","17,21"
167,k_167,1,"24,7","23,15"
168,k_168,1,"19,14","4,12"
169,k_169,1,"4,6","12,3"
170,k_170,1,"4,19","17,21"
171,k_171,1,"5,7","12,3"
172,k_172,1,"16,1","21,24"
173,k_173,1,"12,3","17,21"
174,k_174,1,"23,15","3,21"
175,k_175,1,"4,19","9,4"
176,k_176,1,"21,24","4,19"
177,k_177,1,"2,3","15,5"
178,k_178,1,"0,17","21,24"
179,k_179,1,"5,9","23,15"
180,k_180,1,"8,17","4,19"
181,k_181,1,"2,3","5,9"
182,k_182,1,"23,15","4,6"
183,k_183,1,"24,7","12,3"
184,k_184,1,"4,0","1,22"
185,k_185,1,"0,17","23,15"
186,k_186,1,"23,15","5,7"
187,k_187,1,"16,1","23,15"
188,k_188,1,"4,12","21,24"
189,k_189,1,"24,7","9,4"
190,k_190,1,"0,17","21,24"
191,k_191,1,"4,19","4,12"
192,k_192,1,"15,5","23,15"
193,k_193,1,"4,12","16,1"
194,k_194,1,"15,5","4,19"
195,k_195,1,"4,12","12,3"
196,k_196,1,"4,12","16,1"
197,k_197,1,"5,9","17,21"
198,k_198,1,"24,7","4,19"
199,k_199,1,"4,0","4,6"
