,id,demand,origin,destination
0,k_0,1,"20,9","16,5"
1,k_1,1,"7,18","16,2"
2,k_2,1,"7,18","20,9"
3,k_3,1,"16,11","23,12"
4,k_4,1,"24,23","20,9"
5,k_5,1,"6,7","16,2"
6,k_6,1,"15,0","23,12"
7,k_7,1,"20,9","24,4"
8,k_8,1,"16,11","16,2"
9,k_9,1,"24,4","5,12"
10,k_10,1,"3,10","16,5"
11,k_11,1,"13,21","20,9"
12,k_12,1,"13,21","15,0"
13,k_13,1,"5,12","5,7"
14,k_14,1,"3,10","16,5"
15,k_15,1,"6,7","13,21"
16,k_16,1,"6,7","17,3"
17,k_17,1,"15,24","17,3"
18,k_18,1,"3,10","16,2"
19,k_19,1,"24,23","8,24"
20,k_20,1,"24,23","13,21"
21,k_21,1,"20,9","13,21"
22,k_22,1,"7,18","8,24"
23,k_23,1,"16,5","24,23"
24,k_24,1,"7,18","8,24"
25,k_25,1,"24,4","13,21"
26,k_26,1,"23,12","15,0"
27,k_27,1,"13,21","15,0"
28,k_28,1,"24,23","16,5"
29,k_29,1,"15,24","20,9"
30,k_30,1,"20,9","13,21"
31,k_31,1,"16,11","24,4"
32,k_32,1,"6,7","24,4"
33,k_33,1,"5,7","15,0"
34,k_34,1,"16,2","23,12"
35,k_35,1,"3,10","24,23"
36,k_36,1,"15,0","5,7"
37,k_37,1,"24,23","17,3"
38,k_38,1,"5,12","24,4"
39,k_39,1,"24,23","20,9"
40,k_40,1,"16,11","5,12"
41,k_41,1,"15,0","20,9"
42,k_42,1,"16,11","16,5"
43,k_43,1,"11,10","20,9"
44,k_44,1,"7,18","6,7"
45,k_45,1,"3,10","13,21"
46,k_46,1,"17,3","24,23"
47,k_47,1,"24,23","15,0"
48,k_48,1,"14,24","13,21"
49,k_49,1,"13,21","16,2"
50,k_50,1,"7,18","14,24"
51,k_51,1,"14,24","5,12"
52,k_52,1,"23,12","24,4"
53,k_53,1,"20,9","17,3"
54,k_54,1,"15,0","5,7"
55,k_55,1,"16,5","13,21"
56,k_56,1,"15,24","15,0"
57,k_57,1,"6,7","24,23"
58,k_58,1,"16,5","5,7"
59,k_59,1,"24,4","8,24"
60,k_60,1,"24,23","15,0"
61,k_61,1,"11,10","5,12"
62,k_62,1,"13,21","16,2"
63,k_63,1,"18,19","13,21"
64,k_64,1,"17,3","24,23"
65,k_65,1,"6,7","16,5"
66,k_66,1,"3,10","8,24"
67,k_67,1,"13,21","23,12"
68,k_68,1,"15,24","16,2"
69,k_69,1,"24,4","6,7"
70,k_70,1,"16,2","24,23"
71,k_71,1,"18,19","6,7"
72,k_72,1,"18,19","6,7"
73,k_73,1,"13,21","24,4"
74,k_74,1,"23,12","24,23"
75,k_75,1,"13,21","23,12"
76,k_76,1,"24,4","8,24"
77,k_77,1,"24,23","17,3"
78,k_78,1,"15,0","6,7"
79,k_79,1,"16,5","5,7"
80,k_80,1,"5,12","13,21"
81,k_81,1,"5,7","20,9"
82,k_82,1,"3,10","13,21"
83,k_83,1,"13,21","24,4"
84,k_84,1,"14,24","17,3"
85,k_85,1,"16,11","20,9"
86,k_86,1,"3,10","24,23"
