,id,origin,destination,distance,hard_cap
0,e_0,v_7,v_13,17,4
1,e_1,v_18,v_2,9,1
2,e_2,v_15,v_7,14,5
3,e_3,v_20,v_3,8,1
4,e_4,v_13,v_9,25,4
5,e_5,v_3,v_16,4,1
6,e_6,v_4,v_16,16,3
7,e_7,v_7,v_18,9,5
8,e_8,v_12,v_10,25,5
9,e_9,v_16,v_9,10,4
10,e_10,v_3,v_6,7,1
11,e_11,v_3,v_18,10,2
12,e_12,v_19,v_7,15,2
13,e_13,v_5,v_15,12,5
14,e_14,v_14,v_19,5,5
15,e_15,v_17,v_3,10,2
16,e_16,v_18,v_1,17,5
17,e_17,v_1,v_2,25,3
18,e_18,v_1,v_9,3,3
19,e_19,v_18,v_9,15,3
20,e_20,v_4,v_18,18,5
21,e_21,v_4,v_6,11,2
22,e_22,v_16,v_2,16,3
23,e_23,v_4,v_1,11,5
24,e_24,v_10,v_3,9,5
25,e_25,v_17,v_11,18,5
26,e_26,v_14,v_13,21,5
27,e_27,v_19,v_1,1,1
28,e_28,v_8,v_13,22,2
29,e_29,v_9,v_5,12,3
