,id,origin,destination,distance,hard_cap
0,e_0,v_17,v_2,22,6
1,e_1,v_6,v_8,7,2
2,e_2,v_20,v_2,25,3
3,e_3,v_1,v_16,11,4
4,e_4,v_2,v_3,18,2
5,e_5,v_5,v_9,12,2
6,e_6,v_4,v_12,28,3
7,e_7,v_1,v_13,26,3
8,e_8,v_1,v_10,2,6
9,e_9,v_18,v_7,9,6
10,e_10,v_16,v_7,11,2
11,e_11,v_7,v_15,14,2
12,e_12,v_8,v_3,6,2
13,e_13,v_11,v_16,13,6
14,e_14,v_1,v_17,11,2
15,e_15,v_6,v_4,11,5
16,e_16,v_1,v_5,14,4
17,e_17,v_18,v_14,12,4
18,e_18,v_16,v_18,7,1
19,e_19,v_11,v_18,6,1
20,e_20,v_14,v_11,17,3
21,e_21,v_8,v_13,22,1
22,e_22,v_16,v_6,10,2
23,e_23,v_5,v_11,9,3
24,e_24,v_14,v_16,6,1
25,e_25,v_9,v_15,23,2
26,e_26,v_17,v_6,10,6
27,e_27,v_4,v_9,10,2
28,e_28,v_2,v_11,4,3
29,e_29,v_6,v_2,25,2
30,e_30,v_15,v_6,24,2
31,e_31,v_3,v_2,18,5
32,e_32,v_6,v_11,21,5
33,e_33,v_5,v_19,14,4
34,e_34,v_18,v_15,9,3
35,e_35,v_16,v_11,13,1
36,e_36,v_16,v_17,14,6
37,e_37,v_17,v_16,14,6
38,e_38,v_13,v_7,17,5
39,e_39,v_9,v_12,24,2
40,e_40,v_13,v_4,26,4
41,e_41,v_5,v_13,15,4
42,e_42,v_13,v_9,25,1
43,e_43,v_15,v_1,25,3
44,e_44,v_9,v_13,25,4
45,e_45,v_12,v_11,12,4
46,e_46,v_5,v_15,12,2
47,e_47,v_4,v_18,18,3
48,e_48,v_10,v_9,4,2
49,e_49,v_3,v_16,4,2
50,e_50,v_5,v_8,8,2
51,e_51,v_18,v_20,17,3
52,e_52,v_4,v_10,13,5
53,e_53,v_15,v_19,25,2
54,e_54,v_12,v_20,25,1
55,e_55,v_4,v_5,12,5
56,e_56,v_10,v_5,16,4
57,e_57,v_20,v_15,25,3
58,e_58,v_9,v_7,13,6
59,e_59,v_4,v_1,11,3
