,id,origin,destination,distance,hard_cap
0,"e_12,21,14,19","12,21","14,19",4,2
1,"e_20,3,20,7","20,3","20,7",4,1
2,"e_24,20,24,22","24,20","24,22",2,1
3,"e_20,7,20,3","20,7","20,3",4,1
4,"e_20,7,23,8","20,7","23,8",4,2
5,"e_24,22,24,20","24,22","24,20",2,1
6,"e_6,10,2,10","6,10","2,10",4,1
7,"e_2,14,2,10","2,14","2,10",4,1
8,"e_2,14,0,15","2,14","0,15",3,2
9,"e_18,15,18,11","18,15","18,11",4,1
10,"e_18,15,14,15","18,15","14,15",4,1
11,"e_23,8,20,7","23,8","20,7",4,2
12,"e_2,10,6,10","2,10","6,10",4,2
13,"e_2,10,2,14","2,10","2,14",4,2
14,"e_18,11,18,15","18,11","18,15",4,2
15,"e_14,15,18,15","14,15","18,15",4,2
16,"e_14,15,14,19","14,15","14,19",4,2
17,"e_0,15,2,14","0,15","2,14",3,1
18,"e_14,19,12,21","14,19","12,21",4,2
19,"e_14,19,14,15","14,19","14,15",4,1
20,"e_12,21,2,14","12,21","2,14",17,2
21,"e_20,3,12,21","20,3","12,21",26,2
22,"e_20,3,18,15","20,3","18,15",14,2
23,"e_24,20,20,18","24,20","20,18",6,2
24,"e_24,20,12,11","24,20","12,11",21,1
25,"e_20,7,10,5","20,7","10,5",12,2
26,"e_20,7,1,2","20,7","1,2",24,2
27,"e_24,22,20,18","24,22","20,18",8,1
28,"e_20,18,18,11","20,18","18,11",9,1
29,"e_6,10,18,11","6,10","18,11",13,2
30,"e_6,10,14,19","6,10","14,19",17,2
31,"e_2,14,6,16","2,14","6,16",6,2
32,"e_18,15,20,3","18,15","20,3",14,2
33,"e_18,15,20,18","18,15","20,18",5,2
34,"e_10,5,14,19","10,5","14,19",18,1
35,"e_10,5,12,11","10,5","12,11",8,1
36,"e_23,8,6,10","23,8","6,10",19,1
37,"e_23,8,20,3","23,8","20,3",8,2
38,"e_12,11,0,15","12,11","0,15",16,1
39,"e_2,10,24,20","2,10","24,20",32,1
40,"e_20,24,23,8","20,24","23,8",19,2
41,"e_18,11,20,18","18,11","20,18",9,2
42,"e_1,2,6,16","1,2","6,16",19,1
43,"e_6,16,12,21","6,16","12,21",11,2
44,"e_14,15,10,5","14,15","10,5",14,1
45,"e_14,15,2,10","14,15","2,10",17,1
46,"e_0,15,6,10","0,15","6,10",11,2
47,"e_14,19,1,2","14,19","1,2",30,2
48,"e_14,19,24,20","14,19","24,20",11,2
