,id,demand,origin,destination
0,k_0,1,"20,7","20,18"
1,k_1,1,"18,15","2,14"
2,k_2,1,"1,2","14,19"
3,k_3,1,"2,14","20,7"
4,k_4,1,"20,7","20,18"
5,k_5,1,"2,14","10,5"
6,k_6,1,"20,18","24,20"
7,k_7,1,"2,14","24,22"
8,k_8,1,"6,16","2,10"
9,k_9,1,"12,21","18,15"
10,k_10,1,"23,8","2,14"
11,k_11,1,"14,19","0,15"
12,k_12,1,"20,18","14,15"
13,k_13,1,"6,10","23,8"
14,k_14,1,"6,16","18,15"
15,k_15,1,"14,15","20,7"
16,k_16,1,"20,24","18,11"
17,k_17,1,"20,3","24,22"
18,k_18,1,"23,8","20,18"
19,k_19,1,"6,10","24,22"
20,k_20,1,"24,20","6,10"
21,k_21,1,"18,11","20,7"
22,k_22,1,"12,11","12,21"
23,k_23,1,"6,10","10,5"
24,k_24,1,"12,11","14,19"
25,k_25,1,"14,19","0,15"
26,k_26,1,"2,14","20,7"
27,k_27,1,"20,3","6,16"
28,k_28,1,"6,16","2,10"
29,k_29,1,"10,5","18,15"
30,k_30,1,"18,11","12,11"
31,k_31,1,"24,22","18,15"
32,k_32,1,"20,24","2,10"
33,k_33,1,"18,15","0,15"
34,k_34,1,"6,10","23,8"
35,k_35,1,"10,5","18,15"
36,k_36,1,"2,14","24,20"
37,k_37,1,"12,11","12,21"
38,k_38,1,"18,15","12,11"
39,k_39,1,"18,11","24,22"
40,k_40,1,"24,20","23,8"
41,k_41,1,"20,7","6,16"
42,k_42,1,"20,3","6,16"
43,k_43,1,"6,16","18,15"
44,k_44,1,"2,14","24,20"
45,k_45,1,"12,21","10,5"
46,k_46,1,"2,10","23,8"
47,k_47,1,"12,21","23,8"
48,k_48,1,"20,18","2,14"
49,k_49,1,"10,5","20,7"
50,k_50,1,"6,10","24,22"
51,k_51,1,"12,21","24,22"
52,k_52,1,"20,3","2,10"
53,k_53,1,"6,16","24,20"
54,k_54,1,"18,11","6,10"
55,k_55,1,"18,11","0,15"
56,k_56,1,"18,11","12,11"
57,k_57,1,"20,24","12,11"
58,k_58,1,"18,11","2,10"
59,k_59,1,"2,14","10,5"
60,k_60,1,"20,18","0,15"
61,k_61,1,"6,16","23,8"
62,k_62,1,"12,21","18,11"
63,k_63,1,"20,18","12,21"
64,k_64,1,"1,2","14,15"
65,k_65,1,"1,2","18,11"
66,k_66,1,"20,18","20,3"
67,k_67,1,"20,7","2,10"
68,k_68,1,"12,21","6,10"
69,k_69,1,"6,16","18,15"
70,k_70,1,"6,16","12,11"
71,k_71,1,"6,16","6,10"
72,k_72,1,"24,20","23,8"
73,k_73,1,"10,5","2,14"
74,k_74,1,"6,16","18,11"
75,k_75,1,"24,22","0,15"
76,k_76,1,"6,16","23,8"
77,k_77,1,"23,8","20,18"
78,k_78,1,"2,10","20,7"
79,k_79,1,"12,21","20,3"
80,k_80,1,"2,10","20,7"
81,k_81,1,"23,8","2,14"
82,k_82,1,"18,11","1,2"
83,k_83,1,"12,11","2,10"
84,k_84,1,"24,20","6,10"
85,k_85,1,"20,18","2,14"
86,k_86,1,"20,24","12,11"
87,k_87,1,"24,20","20,3"
88,k_88,1,"20,24","18,15"
89,k_89,1,"18,11","12,11"
90,k_90,1,"20,18","20,3"
91,k_91,1,"1,2","18,15"
92,k_92,1,"20,24","10,5"
93,k_93,1,"24,22","2,14"
94,k_94,1,"12,21","18,15"
95,k_95,1,"6,10","0,15"
96,k_96,1,"2,10","10,5"
97,k_97,1,"2,14","18,15"
98,k_98,1,"20,7","2,14"
99,k_99,1,"20,24","2,10"
100,k_100,1,"12,11","14,15"
101,k_101,1,"24,20","23,8"
102,k_102,1,"10,5","18,11"
103,k_103,1,"18,15","6,10"
104,k_104,1,"14,19","20,7"
105,k_105,1,"14,19","6,16"
106,k_106,1,"6,16","2,10"
107,k_107,1,"23,8","12,11"
108,k_108,1,"2,14","20,18"
109,k_109,1,"18,11","14,19"
110,k_110,1,"2,10","18,15"
111,k_111,1,"24,20","18,15"
112,k_112,1,"20,18","6,16"
113,k_113,1,"6,16","6,10"
114,k_114,1,"23,8","24,22"
115,k_115,1,"18,11","6,16"
116,k_116,1,"2,14","18,15"
117,k_117,1,"10,5","18,15"
118,k_118,1,"12,21","20,18"
119,k_119,1,"6,16","18,11"
120,k_120,1,"18,11","2,14"
121,k_121,1,"24,20","2,10"
122,k_122,1,"2,14","24,20"
123,k_123,1,"14,19","18,11"
124,k_124,1,"14,19","18,11"
125,k_125,1,"18,15","12,21"
126,k_126,1,"24,22","20,7"
127,k_127,1,"20,24","18,11"
128,k_128,1,"18,15","24,22"
129,k_129,1,"20,3","14,19"
130,k_130,1,"12,11","18,11"
131,k_131,1,"20,18","12,21"
132,k_132,1,"20,18","6,10"
133,k_133,1,"24,20","20,3"
134,k_134,1,"20,3","12,11"
135,k_135,1,"6,10","6,16"
136,k_136,1,"10,5","20,7"
137,k_137,1,"20,3","2,14"
138,k_138,1,"0,15","10,5"
139,k_139,1,"20,7","24,22"
140,k_140,1,"2,14","24,22"
141,k_141,1,"10,5","6,16"
142,k_142,1,"12,21","23,8"
143,k_143,1,"6,10","20,3"
144,k_144,1,"18,15","12,21"
145,k_145,1,"20,24","20,18"
146,k_146,1,"6,10","20,7"
