,id,origin,destination,distance,hard_cap
0,e_0,v_9,v_4,10,7
1,e_1,v_14,v_18,12,6
2,e_2,v_13,v_9,25,7
3,e_3,v_13,v_1,26,6
4,e_4,v_5,v_1,14,4
5,e_5,v_17,v_3,10,4
6,e_6,v_15,v_2,2,5
7,e_7,v_11,v_18,6,3
8,e_8,v_12,v_14,20,1
9,e_9,v_16,v_19,11,4
10,e_10,v_4,v_11,20,3
11,e_11,v_17,v_16,14,5
12,e_12,v_6,v_11,21,7
13,e_13,v_8,v_4,7,7
14,e_14,v_5,v_7,3,6
15,e_15,v_17,v_1,11,3
16,e_16,v_19,v_1,1,5
17,e_17,v_11,v_1,22,4
18,e_18,v_18,v_20,17,5
19,e_19,v_7,v_16,11,8
20,e_20,v_4,v_18,18,7
21,e_21,v_18,v_11,6,6
22,e_22,v_20,v_11,22,4
23,e_23,v_8,v_1,8,7
24,e_24,v_18,v_12,11,4
25,e_25,v_5,v_3,8,4
26,e_26,v_11,v_4,20,4
27,e_27,v_13,v_16,16,2
28,e_28,v_11,v_10,23,1
29,e_29,v_8,v_2,20,5
30,e_30,v_18,v_4,18,1
31,e_31,v_10,v_2,27,8
32,e_32,v_13,v_14,21,8
33,e_33,v_6,v_17,10,2
34,e_34,v_18,v_14,12,8
35,e_35,v_8,v_13,22,3
36,e_36,v_1,v_11,22,4
37,e_37,v_10,v_20,2,4
38,e_38,v_7,v_13,17,8
39,e_39,v_8,v_9,6,2
40,e_40,v_11,v_19,22,6
41,e_41,v_14,v_16,6,2
42,e_42,v_7,v_19,15,1
43,e_43,v_20,v_12,25,3
44,e_44,v_9,v_17,9,6
