,id,origin,destination,distance,hard_cap
0,e_0,v_12,v_17,26,2
1,e_1,v_4,v_3,12,3
2,e_2,v_16,v_19,11,1
3,e_3,v_5,v_8,8,2
4,e_4,v_2,v_3,18,1
5,e_5,v_2,v_19,25,1
6,e_6,v_18,v_8,13,1
7,e_7,v_19,v_17,10,1
8,e_8,v_8,v_18,13,5
9,e_9,v_8,v_7,8,2
10,e_10,v_10,v_17,12,4
11,e_11,v_14,v_20,5,3
12,e_12,v_17,v_20,11,3
13,e_13,v_12,v_4,28,4
14,e_14,v_17,v_4,3,5
15,e_15,v_17,v_14,10,5
16,e_16,v_18,v_1,17,1
17,e_17,v_10,v_3,9,4
18,e_18,v_6,v_14,5,5
19,e_19,v_10,v_4,13,5
20,e_20,v_12,v_5,17,1
21,e_21,v_7,v_8,8,1
22,e_22,v_7,v_13,17,1
23,e_23,v_3,v_19,8,1
24,e_24,v_10,v_7,17,4
25,e_25,v_4,v_14,12,4
26,e_26,v_6,v_17,10,5
27,e_27,v_17,v_3,10,1
28,e_28,v_19,v_14,5,1
29,e_29,v_17,v_5,10,3
30,e_30,v_10,v_6,3,2
31,e_31,v_13,v_19,26,5
32,e_32,v_8,v_13,22,5
33,e_33,v_13,v_6,26,3
34,e_34,v_7,v_15,14,3
35,e_35,v_2,v_7,14,2
36,e_36,v_14,v_15,20,4
37,e_37,v_20,v_4,11,5
38,e_38,v_7,v_6,14,5
39,e_39,v_1,v_15,25,1
40,e_40,v_4,v_10,13,4
41,e_41,v_10,v_19,2,4
42,e_42,v_5,v_13,15,2
43,e_43,v_2,v_15,2,5
44,e_44,v_9,v_6,2,3
45,e_45,v_3,v_7,10,2
46,e_46,v_16,v_6,10,5
47,e_47,v_3,v_16,4,4
48,e_48,v_17,v_11,18,4
49,e_49,v_13,v_9,25,1
50,e_50,v_13,v_8,22,2
51,e_51,v_17,v_2,22,5
52,e_52,v_4,v_2,24,4
53,e_53,v_15,v_13,5,2
54,e_54,v_10,v_2,27,2
55,e_55,v_18,v_5,7,3
56,e_56,v_2,v_18,9,4
57,e_57,v_8,v_14,6,2
58,e_58,v_8,v_19,8,4
59,e_59,v_4,v_12,28,3
