,id,demand,origin,destination
0,k_0,1,"24,0","18,4"
1,k_1,1,"6,13","7,9"
2,k_2,1,"5,6","21,23"
3,k_3,1,"3,8","24,0"
4,k_4,1,"7,9","7,24"
5,k_5,1,"24,14","5,6"
6,k_6,1,"2,21","23,21"
7,k_7,1,"5,6","8,14"
8,k_8,1,"7,8","5,18"
9,k_9,1,"2,17","3,8"
10,k_10,1,"5,6","21,23"
11,k_11,1,"7,8","21,18"
12,k_12,1,"21,5","24,0"
13,k_13,1,"22,13","23,21"
14,k_14,1,"6,13","21,5"
15,k_15,1,"21,23","21,5"
16,k_16,1,"3,8","2,17"
17,k_17,1,"23,21","24,14"
18,k_18,1,"6,2","21,13"
19,k_19,1,"22,13","5,6"
20,k_20,1,"23,21","18,4"
21,k_21,1,"22,13","21,18"
22,k_22,1,"7,8","21,13"
23,k_23,1,"6,13","5,18"
24,k_24,1,"2,17","21,23"
25,k_25,1,"18,4","21,23"
26,k_26,1,"7,9","7,24"
27,k_27,1,"23,21","6,13"
28,k_28,1,"23,21","5,6"
29,k_29,1,"23,21","6,13"
30,k_30,1,"2,17","23,21"
31,k_31,1,"21,13","21,18"
32,k_32,1,"21,13","21,5"
33,k_33,1,"6,2","24,0"
34,k_34,1,"2,21","21,5"
35,k_35,1,"21,18","2,21"
36,k_36,1,"22,13","5,6"
37,k_37,1,"22,13","7,9"
38,k_38,1,"7,24","21,5"
39,k_39,1,"7,9","24,0"
40,k_40,1,"3,8","22,13"
41,k_41,1,"3,8","24,0"
42,k_42,1,"5,6","2,21"
43,k_43,1,"2,17","7,24"
44,k_44,1,"21,5","22,13"
45,k_45,1,"24,14","3,8"
46,k_46,1,"2,17","7,24"
47,k_47,1,"2,21","23,21"
48,k_48,1,"6,13","3,8"
49,k_49,1,"3,8","22,13"
50,k_50,1,"6,2","2,21"
51,k_51,1,"6,2","21,18"
52,k_52,1,"24,0","7,24"
53,k_53,1,"2,17","5,6"
54,k_54,1,"5,18","23,21"
55,k_55,1,"7,24","5,6"
56,k_56,1,"21,13","6,13"
57,k_57,1,"7,8","2,21"
58,k_58,1,"7,24","2,21"
59,k_59,1,"21,13","6,13"
60,k_60,1,"6,13","21,13"
61,k_61,1,"22,13","7,24"
62,k_62,1,"3,8","22,13"
63,k_63,1,"24,14","7,24"
64,k_64,1,"24,0","3,8"
65,k_65,1,"6,13","22,13"
66,k_66,1,"2,21","18,4"
67,k_67,1,"5,6","24,0"
68,k_68,1,"7,24","3,8"
69,k_69,1,"23,21","2,21"
70,k_70,1,"21,13","3,8"
71,k_71,1,"2,17","5,6"
72,k_72,1,"3,8","18,4"
73,k_73,1,"24,0","18,4"
74,k_74,1,"7,9","2,17"
75,k_75,1,"23,21","24,0"
76,k_76,1,"2,21","21,23"
77,k_77,1,"7,24","6,13"
78,k_78,1,"5,18","6,13"
79,k_79,1,"7,24","7,9"
80,k_80,1,"3,8","2,21"
81,k_81,1,"6,2","24,14"
82,k_82,1,"23,21","2,21"
83,k_83,1,"24,0","18,4"
84,k_84,1,"24,0","22,13"
85,k_85,1,"21,23","21,5"
86,k_86,1,"2,17","7,8"
87,k_87,1,"21,5","6,13"
88,k_88,1,"2,21","5,6"
89,k_89,1,"7,8","21,18"
90,k_90,1,"18,4","21,23"
91,k_91,1,"8,14","21,5"
92,k_92,1,"7,9","7,24"
93,k_93,1,"6,13","2,17"
94,k_94,1,"6,2","21,13"
95,k_95,1,"5,6","21,13"
96,k_96,1,"5,6","2,17"
97,k_97,1,"8,14","5,6"
98,k_98,1,"7,24","6,13"
99,k_99,1,"22,13","21,23"
100,k_100,1,"5,6","24,14"
101,k_101,1,"6,2","2,17"
102,k_102,1,"2,21","18,4"
103,k_103,1,"5,6","24,14"
104,k_104,1,"7,9","24,0"
105,k_105,1,"5,18","18,4"
106,k_106,1,"7,9","5,18"
107,k_107,1,"7,24","24,14"
108,k_108,1,"23,21","22,13"
109,k_109,1,"2,17","21,23"
110,k_110,1,"18,4","6,13"
111,k_111,1,"5,6","24,0"
112,k_112,1,"3,8","21,13"
113,k_113,1,"8,14","7,9"
114,k_114,1,"3,8","2,21"
115,k_115,1,"8,14","21,5"
116,k_116,1,"21,23","21,13"
117,k_117,1,"21,23","7,24"
118,k_118,1,"5,6","24,14"
119,k_119,1,"21,5","5,6"
120,k_120,1,"7,8","21,23"
121,k_121,1,"2,21","21,5"
122,k_122,1,"7,9","5,18"
123,k_123,1,"2,17","7,24"
124,k_124,1,"24,0","5,6"
125,k_125,1,"6,13","21,13"
126,k_126,1,"6,13","18,4"
127,k_127,1,"5,6","24,0"
128,k_128,1,"2,17","21,18"
129,k_129,1,"18,4","7,9"
130,k_130,1,"7,24","6,13"
131,k_131,1,"7,8","24,0"
132,k_132,1,"21,23","24,0"
133,k_133,1,"22,13","21,23"
134,k_134,1,"21,18","21,23"
135,k_135,1,"2,21","7,8"
136,k_136,1,"21,23","5,6"
137,k_137,1,"7,9","7,24"
138,k_138,1,"24,14","7,8"
139,k_139,1,"7,8","18,4"
140,k_140,1,"5,6","8,14"
141,k_141,1,"8,14","21,5"
142,k_142,1,"24,14","5,6"
143,k_143,1,"21,5","22,13"
144,k_144,1,"3,8","5,18"
145,k_145,1,"18,4","23,21"
146,k_146,1,"2,21","22,13"
147,k_147,1,"2,21","7,9"
148,k_148,1,"2,17","3,8"
149,k_149,1,"5,18","6,13"
150,k_150,1,"5,18","21,18"
151,k_151,1,"8,14","23,21"
152,k_152,1,"21,23","2,21"
153,k_153,1,"5,6","23,21"
154,k_154,1,"7,24","22,13"
155,k_155,1,"24,0","7,24"
156,k_156,1,"7,8","23,21"
157,k_157,1,"24,14","21,18"
158,k_158,1,"2,17","7,8"
159,k_159,1,"3,8","2,17"
160,k_160,1,"7,9","21,5"
161,k_161,1,"21,5","6,13"
162,k_162,1,"7,9","24,0"
163,k_163,1,"24,0","5,6"
164,k_164,1,"7,8","21,18"
165,k_165,1,"2,21","21,18"
166,k_166,1,"22,13","7,8"
167,k_167,1,"7,24","24,14"
168,k_168,1,"7,9","21,5"
169,k_169,1,"7,24","24,14"
170,k_170,1,"23,21","24,14"
171,k_171,1,"8,14","21,23"
172,k_172,1,"7,8","24,0"
173,k_173,1,"21,23","21,13"
174,k_174,1,"8,14","2,17"
175,k_175,1,"5,6","22,13"
176,k_176,1,"7,8","21,23"
177,k_177,1,"7,24","7,9"
178,k_178,1,"8,14","21,5"
179,k_179,1,"6,2","23,21"
180,k_180,1,"6,2","23,21"
181,k_181,1,"6,2","22,13"
182,k_182,1,"8,14","5,6"
183,k_183,1,"5,6","22,13"
184,k_184,1,"21,13","21,18"
185,k_185,1,"18,4","23,21"
186,k_186,1,"21,5","3,8"
187,k_187,1,"2,17","5,6"
188,k_188,1,"7,9","21,18"
189,k_189,1,"7,9","8,14"
190,k_190,1,"21,5","5,18"
191,k_191,1,"21,18","5,18"
192,k_192,1,"5,18","3,8"
193,k_193,1,"2,21","7,8"
194,k_194,1,"7,24","8,14"
195,k_195,1,"18,4","6,13"
196,k_196,1,"21,5","5,6"
197,k_197,1,"21,23","5,6"
198,k_198,1,"24,14","8,14"
199,k_199,1,"5,18","3,8"
200,k_200,1,"6,2","21,5"
201,k_201,1,"24,0","21,5"
202,k_202,1,"5,18","21,18"
203,k_203,1,"7,24","22,13"
204,k_204,1,"7,24","5,6"
205,k_205,1,"18,4","23,21"
206,k_206,1,"21,5","21,23"
207,k_207,1,"7,24","7,8"
208,k_208,1,"8,14","21,18"
209,k_209,1,"2,21","18,4"
210,k_210,1,"6,13","3,8"
211,k_211,1,"6,13","22,13"
212,k_212,1,"7,9","2,17"
213,k_213,1,"18,4","5,6"
214,k_214,1,"2,17","3,8"
215,k_215,1,"5,18","21,5"
216,k_216,1,"3,8","21,13"
217,k_217,1,"5,6","24,14"
218,k_218,1,"5,6","24,0"
219,k_219,1,"2,21","21,18"
220,k_220,1,"21,5","5,18"
221,k_221,1,"7,8","2,17"
222,k_222,1,"2,17","5,6"
223,k_223,1,"22,13","3,8"
224,k_224,1,"5,18","18,4"
225,k_225,1,"21,13","5,6"
226,k_226,1,"6,2","21,5"
227,k_227,1,"3,8","2,17"
228,k_228,1,"7,24","24,14"
229,k_229,1,"7,9","2,17"
230,k_230,1,"22,13","7,9"
231,k_231,1,"24,14","21,18"
232,k_232,1,"23,21","6,13"
233,k_233,1,"5,18","23,21"
234,k_234,1,"5,18","8,14"
235,k_235,1,"21,18","21,23"
236,k_236,1,"21,18","5,18"
237,k_237,1,"7,24","2,21"
238,k_238,1,"23,21","6,13"
239,k_239,1,"2,21","3,8"
240,k_240,1,"7,24","21,13"
241,k_241,1,"24,14","5,6"
242,k_242,1,"21,18","21,23"
243,k_243,1,"24,0","23,21"
244,k_244,1,"2,21","21,23"
245,k_245,1,"2,21","7,9"
246,k_246,1,"21,13","21,5"
247,k_247,1,"7,9","18,4"
248,k_248,1,"7,8","21,18"
249,k_249,1,"18,4","7,8"
