,id,demand,origin,destination
0,k_0,1,"10,18","21,6"
1,k_1,1,"21,15","12,13"
2,k_2,1,"14,2","21,15"
3,k_3,1,"10,20","20,9"
4,k_4,1,"7,16","8,0"
5,k_5,1,"7,16","7,10"
6,k_6,1,"10,20","15,13"
7,k_7,1,"14,2","11,18"
8,k_8,1,"14,2","21,15"
9,k_9,1,"15,13","17,24"
10,k_10,1,"17,12","24,8"
11,k_11,1,"8,0","4,10"
12,k_12,1,"14,2","21,6"
13,k_13,1,"8,0","22,21"
14,k_14,1,"11,18","24,8"
15,k_15,1,"22,21","15,13"
16,k_16,1,"21,6","8,0"
17,k_17,1,"21,15","10,18"
18,k_18,1,"12,13","7,10"
19,k_19,1,"17,12","17,24"
20,k_20,1,"10,20","24,8"
21,k_21,1,"17,12","4,10"
22,k_22,1,"21,6","8,0"
23,k_23,1,"17,24","17,12"
24,k_24,1,"14,2","11,18"
25,k_25,1,"7,16","20,9"
26,k_26,1,"12,13","7,10"
27,k_27,1,"10,18","7,10"
28,k_28,1,"7,16","22,21"
29,k_29,1,"7,10","22,21"
30,k_30,1,"4,10","17,24"
31,k_31,1,"12,13","8,0"
32,k_32,1,"8,0","12,8"
33,k_33,1,"0,12","4,10"
34,k_34,1,"10,18","12,13"
35,k_35,1,"4,10","24,8"
36,k_36,1,"12,13","7,10"
37,k_37,1,"7,10","21,15"
38,k_38,1,"8,0","7,10"
39,k_39,1,"10,18","21,6"
40,k_40,1,"4,10","21,6"
41,k_41,1,"7,16","12,13"
42,k_42,1,"17,24","4,10"
43,k_43,1,"17,12","10,18"
44,k_44,1,"24,0","10,18"
45,k_45,1,"21,6","21,15"
46,k_46,1,"21,15","10,18"
47,k_47,1,"0,12","4,10"
48,k_48,1,"10,20","7,10"
49,k_49,1,"17,12","10,18"
50,k_50,1,"24,0","11,18"
51,k_51,1,"8,0","21,15"
52,k_52,1,"24,0","8,0"
53,k_53,1,"7,16","8,0"
54,k_54,1,"8,0","21,6"
