,id,demand,origin,destination
0,k_0,1,"11,23","5,0"
1,k_1,1,"5,0","3,4"
2,k_2,1,"0,15","5,5"
3,k_3,1,"11,23","8,2"
4,k_4,1,"20,13","24,3"
5,k_5,1,"3,4","14,15"
6,k_6,1,"24,3","5,5"
7,k_7,1,"21,22","6,8"
8,k_8,1,"5,0","21,23"
9,k_9,1,"14,15","20,5"
10,k_10,1,"11,23","6,8"
11,k_11,1,"20,13","24,3"
12,k_12,1,"20,17","5,0"
13,k_13,1,"21,18","8,2"
14,k_14,1,"3,15","24,3"
15,k_15,1,"20,13","20,5"
16,k_16,1,"8,2","21,23"
17,k_17,1,"8,2","3,4"
18,k_18,1,"11,10","6,8"
19,k_19,1,"20,5","21,18"
20,k_20,1,"20,17","11,16"
21,k_21,1,"20,5","19,21"
22,k_22,1,"0,10","21,22"
23,k_23,1,"0,10","3,4"
24,k_24,1,"3,4","8,2"
25,k_25,1,"6,8","11,16"
26,k_26,1,"21,22","11,16"
27,k_27,1,"21,23","6,8"
28,k_28,1,"24,3","5,5"
29,k_29,1,"14,15","0,10"
30,k_30,1,"21,18","3,4"
31,k_31,1,"14,15","6,8"
32,k_32,1,"21,18","6,8"
33,k_33,1,"0,10","0,15"
34,k_34,1,"20,5","21,18"
35,k_35,1,"6,8","14,15"
36,k_36,1,"19,21","5,0"
37,k_37,1,"3,4","5,0"
38,k_38,1,"5,0","14,15"
39,k_39,1,"5,0","21,22"
40,k_40,1,"20,17","3,4"
41,k_41,1,"21,23","8,2"
42,k_42,1,"14,15","11,23"
43,k_43,1,"21,18","11,10"
44,k_44,1,"20,17","8,2"
45,k_45,1,"11,10","21,23"
46,k_46,1,"0,10","0,15"
47,k_47,1,"21,22","24,3"
48,k_48,1,"6,8","20,5"
49,k_49,1,"14,15","11,23"
50,k_50,1,"20,13","14,15"
51,k_51,1,"6,8","20,13"
52,k_52,1,"5,5","11,23"
53,k_53,1,"6,8","20,13"
54,k_54,1,"20,17","3,4"
55,k_55,1,"21,23","20,13"
56,k_56,1,"20,17","5,0"
57,k_57,1,"5,0","5,5"
58,k_58,1,"11,16","0,15"
59,k_59,1,"5,5","5,0"
60,k_60,1,"11,10","5,0"
61,k_61,1,"21,22","8,2"
62,k_62,1,"5,0","20,13"
63,k_63,1,"11,23","21,23"
64,k_64,1,"21,23","24,3"
65,k_65,1,"0,10","20,17"
66,k_66,1,"19,21","0,15"
67,k_67,1,"5,0","21,18"
68,k_68,1,"5,0","3,4"
69,k_69,1,"21,23","8,2"
70,k_70,1,"11,23","5,5"
71,k_71,1,"11,10","0,10"
72,k_72,1,"20,17","0,10"
73,k_73,1,"21,23","20,5"
74,k_74,1,"21,23","20,13"
75,k_75,1,"0,15","21,23"
76,k_76,1,"21,22","11,10"
77,k_77,1,"11,10","21,23"
78,k_78,1,"8,2","0,10"
79,k_79,1,"3,15","11,10"
80,k_80,1,"20,5","21,22"
81,k_81,1,"6,8","20,13"
82,k_82,1,"24,3","5,0"
83,k_83,1,"3,4","19,21"
84,k_84,1,"3,4","19,21"
85,k_85,1,"5,5","5,0"
86,k_86,1,"19,21","5,5"
