,id,origin,destination,distance,hard_cap
0,e_0,v_1,v_12,25,2
1,e_1,v_11,v_6,21,3
2,e_2,v_12,v_3,18,4
3,e_3,v_7,v_10,17,3
4,e_4,v_13,v_7,17,3
5,e_5,v_14,v_15,20,2
6,e_6,v_1,v_6,1,1
7,e_7,v_4,v_1,11,3
8,e_8,v_19,v_7,15,1
9,e_9,v_12,v_6,24,3
10,e_10,v_13,v_5,15,3
11,e_11,v_5,v_1,14,2
12,e_12,v_2,v_14,20,1
13,e_13,v_14,v_17,10,2
14,e_14,v_10,v_8,10,3
15,e_15,v_17,v_5,10,1
16,e_16,v_16,v_15,16,4
17,e_17,v_6,v_5,14,2
18,e_18,v_8,v_10,10,4
19,e_19,v_3,v_9,6,2
20,e_20,v_2,v_12,10,1
21,e_21,v_11,v_5,9,3
22,e_22,v_4,v_14,12,1
23,e_23,v_13,v_11,7,3
24,e_24,v_20,v_5,14,4
25,e_25,v_14,v_19,5,2
26,e_26,v_13,v_9,25,4
27,e_27,v_11,v_14,17,1
28,e_28,v_6,v_9,2,2
29,e_29,v_17,v_14,10,1
