,id,origin,destination,distance,hard_cap
0,e_0,v_15,v_16,16,2
1,e_1,v_9,v_18,15,2
2,e_2,v_13,v_19,26,1
3,e_3,v_16,v_14,6,4
4,e_4,v_4,v_18,18,3
5,e_5,v_17,v_20,11,2
6,e_6,v_7,v_11,11,3
7,e_7,v_13,v_18,10,4
8,e_8,v_20,v_14,5,2
9,e_9,v_17,v_10,12,1
10,e_10,v_8,v_4,7,4
11,e_11,v_11,v_4,20,2
12,e_12,v_17,v_14,10,1
13,e_13,v_13,v_3,19,2
14,e_14,v_5,v_17,10,2
15,e_15,v_12,v_11,12,4
16,e_16,v_10,v_20,2,2
17,e_17,v_9,v_20,3,2
18,e_18,v_14,v_6,5,3
19,e_19,v_3,v_15,18,3
20,e_20,v_14,v_13,21,3
21,e_21,v_6,v_8,7,2
22,e_22,v_17,v_7,8,3
23,e_23,v_7,v_3,10,4
24,e_24,v_7,v_15,14,3
25,e_25,v_3,v_8,6,3
26,e_26,v_2,v_18,9,2
27,e_27,v_3,v_5,8,4
28,e_28,v_9,v_11,20,4
29,e_29,v_5,v_20,14,1
30,e_30,v_9,v_16,10,1
31,e_31,v_8,v_1,8,4
32,e_32,v_2,v_20,25,1
33,e_33,v_1,v_13,26,2
34,e_34,v_14,v_7,12,2
35,e_35,v_7,v_2,14,1
36,e_36,v_12,v_1,25,3
37,e_37,v_8,v_9,6,2
38,e_38,v_11,v_8,16,1
39,e_39,v_13,v_17,25,3
40,e_40,v_19,v_14,5,2
41,e_41,v_10,v_7,17,1
42,e_42,v_4,v_19,11,2
43,e_43,v_15,v_11,3,3
44,e_44,v_11,v_12,12,4
45,e_45,v_4,v_3,12,2
46,e_46,v_11,v_16,13,2
47,e_47,v_2,v_6,25,3
48,e_48,v_15,v_6,24,3
49,e_49,v_2,v_5,13,3
50,e_50,v_20,v_9,3,4
51,e_51,v_10,v_18,18,4
52,e_52,v_19,v_5,14,2
53,e_53,v_5,v_16,9,4
54,e_54,v_13,v_12,7,4
55,e_55,v_12,v_9,24,3
56,e_56,v_12,v_7,19,3
57,e_57,v_15,v_13,5,4
58,e_58,v_7,v_4,10,4
59,e_59,v_1,v_11,22,4
