,id,origin,destination,distance,hard_cap
0,e_0,v_14,v_6,5,2
1,e_1,v_20,v_10,2,2
2,e_2,v_17,v_6,10,2
3,e_3,v_8,v_1,8,2
4,e_4,v_19,v_12,25,1
5,e_5,v_6,v_9,2,1
6,e_6,v_16,v_4,16,1
7,e_7,v_14,v_15,20,2
8,e_8,v_5,v_13,15,2
9,e_9,v_8,v_12,22,1
10,e_10,v_3,v_18,10,1
11,e_11,v_6,v_7,14,2
12,e_12,v_9,v_6,2,1
13,e_13,v_2,v_5,13,1
14,e_14,v_20,v_14,5,2
15,e_15,v_9,v_18,15,1
16,e_16,v_18,v_14,12,1
17,e_17,v_15,v_12,11,1
18,e_18,v_4,v_2,24,2
19,e_19,v_7,v_5,3,2
20,e_20,v_6,v_13,26,2
21,e_21,v_1,v_19,1,2
22,e_22,v_1,v_12,25,1
23,e_23,v_14,v_5,10,2
24,e_24,v_7,v_2,14,2
25,e_25,v_3,v_6,7,1
26,e_26,v_9,v_17,9,2
27,e_27,v_9,v_8,6,2
28,e_28,v_11,v_14,17,2
29,e_29,v_13,v_9,25,2
