,id,demand,origin,destination
0,k_0,1,"1,1","12,15"
1,k_1,1,"5,9","8,22"
2,k_2,1,"10,13","12,15"
3,k_3,1,"12,15","14,19"
4,k_4,1,"20,7","12,15"
5,k_5,1,"12,15","14,19"
6,k_6,1,"12,15","21,7"
7,k_7,1,"13,18","24,22"
8,k_8,1,"10,13","5,9"
9,k_9,1,"21,7","14,19"
10,k_10,1,"7,13","4,7"
11,k_11,1,"0,23","18,3"
12,k_12,1,"0,23","7,14"
13,k_13,1,"0,23","7,13"
14,k_14,1,"4,7","1,8"
15,k_15,1,"1,8","23,11"
16,k_16,1,"0,23","1,8"
17,k_17,1,"8,22","13,18"
18,k_18,1,"1,8","7,13"
19,k_19,1,"1,8","14,19"
20,k_20,1,"20,7","23,11"
21,k_21,1,"23,11","1,1"
22,k_22,1,"10,13","12,15"
23,k_23,1,"1,8","4,7"
24,k_24,1,"11,8","7,14"
25,k_25,1,"14,19","1,1"
26,k_26,1,"24,4","1,8"
27,k_27,1,"23,11","1,8"
28,k_28,1,"14,19","0,21"
29,k_29,1,"0,21","20,7"
30,k_30,1,"1,8","7,14"
31,k_31,1,"1,1","21,7"
32,k_32,1,"7,13","12,15"
33,k_33,1,"11,8","14,19"
34,k_34,1,"0,23","20,7"
35,k_35,1,"4,7","1,1"
36,k_36,1,"0,23","7,13"
37,k_37,1,"24,22","18,3"
38,k_38,1,"1,8","24,22"
39,k_39,1,"20,7","18,3"
40,k_40,1,"23,11","8,22"
41,k_41,1,"0,21","1,1"
42,k_42,1,"5,9","18,3"
43,k_43,1,"5,9","20,7"
44,k_44,1,"13,18","20,7"
45,k_45,1,"7,14","5,9"
46,k_46,1,"4,7","14,19"
47,k_47,1,"5,9","24,22"
48,k_48,1,"1,1","20,7"
49,k_49,1,"12,15","8,22"
50,k_50,1,"12,15","7,13"
51,k_51,1,"7,14","4,7"
52,k_52,1,"11,8","4,7"
53,k_53,1,"0,21","1,8"
54,k_54,1,"13,18","0,21"
55,k_55,1,"10,13","5,9"
56,k_56,1,"10,13","14,19"
57,k_57,1,"8,22","7,13"
58,k_58,1,"24,4","20,7"
59,k_59,1,"0,21","24,22"
60,k_60,1,"8,22","12,15"
61,k_61,1,"23,11","18,3"
62,k_62,1,"12,15","4,7"
63,k_63,1,"23,11","18,3"
64,k_64,1,"5,9","13,18"
65,k_65,1,"7,14","5,9"
66,k_66,1,"23,11","1,8"
67,k_67,1,"13,18","7,14"
68,k_68,1,"10,13","4,7"
69,k_69,1,"7,13","14,19"
70,k_70,1,"12,15","14,19"
71,k_71,1,"5,9","7,14"
72,k_72,1,"24,4","21,7"
73,k_73,1,"4,7","12,15"
74,k_74,1,"1,1","23,11"
75,k_75,1,"0,21","7,14"
76,k_76,1,"18,3","21,7"
77,k_77,1,"8,22","12,15"
78,k_78,1,"13,18","24,22"
79,k_79,1,"23,11","0,21"
80,k_80,1,"11,8","23,11"
81,k_81,1,"23,11","7,14"
82,k_82,1,"1,1","10,13"
83,k_83,1,"5,9","24,22"
84,k_84,1,"14,19","0,23"
85,k_85,1,"21,7","4,7"
86,k_86,1,"13,18","5,9"
87,k_87,1,"14,19","24,22"
88,k_88,1,"0,23","7,14"
89,k_89,1,"13,18","24,22"
90,k_90,1,"7,13","0,21"
91,k_91,1,"1,8","24,22"
92,k_92,1,"8,22","24,4"
93,k_93,1,"5,9","24,4"
94,k_94,1,"5,9","1,8"
95,k_95,1,"14,19","24,4"
96,k_96,1,"1,1","21,7"
97,k_97,1,"7,14","5,9"
98,k_98,1,"1,8","12,15"
99,k_99,1,"7,14","18,3"
100,k_100,1,"14,19","24,22"
101,k_101,1,"1,8","23,11"
102,k_102,1,"14,19","24,4"
103,k_103,1,"1,1","5,9"
104,k_104,1,"20,7","10,13"
105,k_105,1,"4,7","12,15"
106,k_106,1,"5,9","7,13"
107,k_107,1,"8,22","1,8"
108,k_108,1,"24,22","13,18"
109,k_109,1,"5,9","10,13"
110,k_110,1,"14,19","24,4"
111,k_111,1,"0,21","1,8"
112,k_112,1,"7,13","20,7"
113,k_113,1,"5,9","1,8"
114,k_114,1,"11,8","4,7"
115,k_115,1,"7,13","18,3"
116,k_116,1,"12,15","4,7"
117,k_117,1,"23,11","24,22"
118,k_118,1,"23,11","1,1"
119,k_119,1,"11,8","1,8"
120,k_120,1,"0,21","7,14"
121,k_121,1,"20,7","1,8"
122,k_122,1,"14,19","24,4"
123,k_123,1,"8,22","10,13"
124,k_124,1,"18,3","24,4"
125,k_125,1,"10,13","0,21"
126,k_126,1,"8,22","7,14"
127,k_127,1,"10,13","1,8"
128,k_128,1,"13,18","10,13"
129,k_129,1,"4,7","10,13"
130,k_130,1,"23,11","13,18"
131,k_131,1,"14,19","0,21"
132,k_132,1,"1,1","1,8"
133,k_133,1,"8,22","14,19"
134,k_134,1,"10,13","5,9"
135,k_135,1,"10,13","13,18"
136,k_136,1,"1,1","23,11"
137,k_137,1,"5,9","24,4"
138,k_138,1,"4,7","0,21"
139,k_139,1,"5,9","18,3"
140,k_140,1,"5,9","7,14"
141,k_141,1,"8,22","18,3"
142,k_142,1,"24,4","20,7"
143,k_143,1,"13,18","24,22"
144,k_144,1,"13,18","8,22"
145,k_145,1,"0,21","20,7"
146,k_146,1,"0,21","24,4"
147,k_147,1,"1,1","14,19"
148,k_148,1,"7,14","0,21"
149,k_149,1,"12,15","23,11"
150,k_150,1,"12,15","18,3"
151,k_151,1,"1,8","7,13"
152,k_152,1,"18,3","21,7"
153,k_153,1,"12,15","7,13"
154,k_154,1,"10,13","12,15"
155,k_155,1,"0,23","14,19"
156,k_156,1,"24,22","13,18"
157,k_157,1,"20,7","4,7"
158,k_158,1,"10,13","5,9"
159,k_159,1,"20,7","10,13"
160,k_160,1,"24,22","0,21"
161,k_161,1,"12,15","18,3"
162,k_162,1,"11,8","18,3"
163,k_163,1,"23,11","1,8"
164,k_164,1,"0,21","23,11"
165,k_165,1,"21,7","12,15"
166,k_166,1,"24,22","5,9"
167,k_167,1,"1,1","20,7"
168,k_168,1,"8,22","24,22"
169,k_169,1,"5,9","20,7"
170,k_170,1,"5,9","8,22"
171,k_171,1,"5,9","1,8"
172,k_172,1,"5,9","24,4"
173,k_173,1,"5,9","24,4"
174,k_174,1,"13,18","7,14"
175,k_175,1,"20,7","7,13"
176,k_176,1,"1,1","10,13"
177,k_177,1,"7,13","5,9"
178,k_178,1,"12,15","7,13"
179,k_179,1,"5,9","13,18"
180,k_180,1,"24,4","21,7"
181,k_181,1,"1,1","20,7"
182,k_182,1,"12,15","21,7"
183,k_183,1,"1,1","20,7"
184,k_184,1,"13,18","10,13"
185,k_185,1,"1,8","10,13"
186,k_186,1,"0,23","7,13"
187,k_187,1,"23,11","1,1"
188,k_188,1,"1,8","13,18"
189,k_189,1,"14,19","1,8"
190,k_190,1,"12,15","10,13"
191,k_191,1,"18,3","24,4"
192,k_192,1,"18,3","24,4"
193,k_193,1,"23,11","1,8"
194,k_194,1,"21,7","7,13"
195,k_195,1,"12,15","5,9"
196,k_196,1,"10,13","20,7"
197,k_197,1,"12,15","7,14"
198,k_198,1,"21,7","24,22"
199,k_199,1,"7,13","20,7"
200,k_200,1,"14,19","20,7"
201,k_201,1,"21,7","0,21"
202,k_202,1,"11,8","4,7"
203,k_203,1,"20,7","14,19"
204,k_204,1,"4,7","8,22"
205,k_205,1,"8,22","12,15"
206,k_206,1,"1,8","24,22"
207,k_207,1,"13,18","1,8"
208,k_208,1,"7,13","13,18"
209,k_209,1,"5,9","18,3"
210,k_210,1,"10,13","12,15"
211,k_211,1,"10,13","13,18"
212,k_212,1,"1,1","7,14"
213,k_213,1,"14,19","21,7"
214,k_214,1,"1,8","18,3"
215,k_215,1,"1,8","18,3"
216,k_216,1,"21,7","4,7"
217,k_217,1,"20,7","7,13"
218,k_218,1,"12,15","23,11"
219,k_219,1,"12,15","23,11"
220,k_220,1,"5,9","24,4"
221,k_221,1,"10,13","24,22"
222,k_222,1,"10,13","14,19"
223,k_223,1,"14,19","4,7"
224,k_224,1,"24,22","14,19"
225,k_225,1,"5,9","12,15"
226,k_226,1,"14,19","23,11"
227,k_227,1,"21,7","7,14"
228,k_228,1,"20,7","4,7"
229,k_229,1,"5,9","7,13"
230,k_230,1,"23,11","10,13"
231,k_231,1,"10,13","4,7"
232,k_232,1,"14,19","5,9"
233,k_233,1,"4,7","10,13"
234,k_234,1,"0,21","24,4"
235,k_235,1,"7,14","21,7"
236,k_236,1,"14,19","0,23"
237,k_237,1,"13,18","21,7"
238,k_238,1,"21,7","0,21"
239,k_239,1,"14,19","5,9"
240,k_240,1,"7,14","14,19"
241,k_241,1,"0,23","21,7"
242,k_242,1,"11,8","1,1"
243,k_243,1,"4,7","10,13"
244,k_244,1,"20,7","23,11"
245,k_245,1,"12,15","23,11"
246,k_246,1,"18,3","20,7"
247,k_247,1,"8,22","21,7"
