,id,origin,destination,distance,hard_cap
0,e_0,v_2,v_13,4,4
1,e_1,v_16,v_15,16,5
2,e_2,v_7,v_3,10,5
3,e_3,v_12,v_17,26,2
4,e_4,v_19,v_11,22,7
5,e_5,v_5,v_20,14,7
6,e_6,v_1,v_19,1,2
7,e_7,v_14,v_7,12,1
8,e_8,v_3,v_5,8,5
9,e_9,v_6,v_13,26,1
10,e_10,v_12,v_19,25,2
11,e_11,v_9,v_8,6,2
12,e_12,v_11,v_14,17,7
13,e_13,v_1,v_18,17,3
14,e_14,v_19,v_10,2,7
15,e_15,v_7,v_1,15,7
16,e_16,v_15,v_6,24,5
17,e_17,v_9,v_17,9,5
18,e_18,v_15,v_16,16,2
19,e_19,v_20,v_8,8,1
20,e_20,v_19,v_8,8,4
21,e_21,v_16,v_8,10,3
22,e_22,v_18,v_11,6,5
23,e_23,v_13,v_10,28,2
24,e_24,v_20,v_19,1,6
25,e_25,v_5,v_7,3,7
26,e_26,v_4,v_15,23,4
27,e_27,v_13,v_16,16,6
28,e_28,v_2,v_18,9,7
29,e_29,v_6,v_4,11,5
30,e_30,v_12,v_14,20,7
31,e_31,v_5,v_8,8,1
32,e_32,v_7,v_13,17,6
33,e_33,v_11,v_19,22,4
34,e_34,v_17,v_20,11,7
35,e_35,v_1,v_10,2,1
36,e_36,v_6,v_19,1,1
37,e_37,v_17,v_4,3,3
38,e_38,v_9,v_3,6,3
39,e_39,v_6,v_10,3,3
40,e_40,v_5,v_17,10,5
41,e_41,v_11,v_12,12,1
42,e_42,v_12,v_20,25,1
43,e_43,v_2,v_16,16,1
44,e_44,v_11,v_1,22,2
