,id,origin,destination,distance,hard_cap
0,e_0,v_1,v_7,15,7
1,e_1,v_17,v_10,12,3
2,e_2,v_4,v_11,20,3
3,e_3,v_17,v_5,10,6
4,e_4,v_16,v_1,11,7
5,e_5,v_15,v_6,24,6
6,e_6,v_4,v_5,12,6
7,e_7,v_11,v_15,3,5
8,e_8,v_4,v_16,16,5
9,e_9,v_7,v_3,10,2
10,e_10,v_19,v_5,14,6
11,e_11,v_8,v_3,6,2
12,e_12,v_17,v_2,22,4
13,e_13,v_17,v_3,10,2
14,e_14,v_19,v_4,11,4
15,e_15,v_1,v_14,5,6
16,e_16,v_17,v_4,3,1
17,e_17,v_13,v_4,26,2
18,e_18,v_19,v_17,10,5
19,e_19,v_8,v_19,8,3
20,e_20,v_20,v_3,8,2
21,e_21,v_13,v_19,26,6
22,e_22,v_14,v_20,5,6
23,e_23,v_8,v_5,8,4
24,e_24,v_13,v_3,19,3
25,e_25,v_20,v_4,11,6
26,e_26,v_13,v_16,16,4
27,e_27,v_16,v_18,7,5
28,e_28,v_3,v_5,8,2
29,e_29,v_9,v_8,6,6
