,id,origin,destination,distance,hard_cap
0,e_0,v_11,v_19,22,1
1,e_1,v_19,v_2,25,2
2,e_2,v_19,v_8,8,4
3,e_3,v_18,v_1,17,4
4,e_4,v_15,v_20,25,4
5,e_5,v_17,v_16,14,1
6,e_6,v_14,v_13,21,3
7,e_7,v_9,v_3,6,2
8,e_8,v_19,v_5,14,4
9,e_9,v_7,v_6,14,3
10,e_10,v_6,v_9,2,1
11,e_11,v_15,v_13,5,1
12,e_12,v_9,v_1,3,3
13,e_13,v_8,v_7,8,2
14,e_14,v_4,v_14,12,1
15,e_15,v_12,v_1,25,2
16,e_16,v_3,v_2,18,1
17,e_17,v_11,v_9,20,3
18,e_18,v_5,v_16,9,4
19,e_19,v_6,v_8,7,1
20,e_20,v_7,v_10,17,4
21,e_21,v_10,v_1,2,4
22,e_22,v_8,v_14,6,3
23,e_23,v_15,v_2,2,4
24,e_24,v_10,v_8,10,4
25,e_25,v_19,v_11,22,3
26,e_26,v_6,v_7,14,2
27,e_27,v_1,v_3,8,1
28,e_28,v_18,v_14,12,4
29,e_29,v_15,v_18,9,2
30,e_30,v_3,v_11,15,4
31,e_31,v_1,v_11,22,2
32,e_32,v_19,v_10,2,4
33,e_33,v_9,v_11,20,4
34,e_34,v_13,v_20,26,4
35,e_35,v_19,v_18,17,3
36,e_36,v_15,v_10,26,4
37,e_37,v_4,v_10,13,3
38,e_38,v_3,v_1,8,4
39,e_39,v_6,v_19,1,3
40,e_40,v_8,v_20,8,4
41,e_41,v_7,v_2,14,2
42,e_42,v_17,v_12,26,4
43,e_43,v_15,v_3,18,3
44,e_44,v_12,v_2,10,4
45,e_45,v_20,v_18,17,4
46,e_46,v_8,v_3,6,1
47,e_47,v_3,v_15,18,4
48,e_48,v_6,v_5,14,4
49,e_49,v_5,v_10,16,4
50,e_50,v_3,v_12,18,4
51,e_51,v_19,v_17,10,4
52,e_52,v_16,v_8,10,4
53,e_53,v_17,v_8,5,2
54,e_54,v_5,v_8,8,1
55,e_55,v_2,v_11,4,3
56,e_56,v_2,v_9,24,4
57,e_57,v_4,v_11,20,2
58,e_58,v_2,v_4,24,4
59,e_59,v_12,v_13,7,2
