,id,origin,destination,distance,hard_cap
0,e_0,v_1,v_3,8,1
1,e_1,v_18,v_4,18,5
2,e_2,v_1,v_13,26,5
3,e_3,v_13,v_10,28,6
4,e_4,v_1,v_6,1,4
5,e_5,v_20,v_6,1,1
6,e_6,v_4,v_11,20,6
7,e_7,v_15,v_20,25,2
8,e_8,v_3,v_1,8,6
9,e_9,v_15,v_10,26,5
10,e_10,v_16,v_11,13,6
11,e_11,v_14,v_1,5,2
12,e_12,v_19,v_13,26,6
13,e_13,v_5,v_16,9,6
14,e_14,v_17,v_19,10,5
15,e_15,v_2,v_5,13,3
16,e_16,v_16,v_3,4,1
17,e_17,v_6,v_18,16,2
18,e_18,v_14,v_19,5,4
19,e_19,v_13,v_14,21,2
20,e_20,v_7,v_9,13,1
21,e_21,v_2,v_16,16,6
22,e_22,v_17,v_15,21,3
23,e_23,v_11,v_17,18,6
24,e_24,v_9,v_6,2,4
25,e_25,v_8,v_1,8,1
26,e_26,v_7,v_15,14,1
27,e_27,v_20,v_14,5,5
28,e_28,v_4,v_19,11,4
29,e_29,v_15,v_5,12,6
