,id,demand,origin,destination
0,k_0,1,"22,21","9,9"
1,k_1,1,"20,14","7,15"
2,k_2,1,"12,17","12,11"
3,k_3,1,"9,9","20,14"
4,k_4,1,"4,5","9,9"
5,k_5,1,"16,24","17,15"
6,k_6,1,"23,21","17,15"
7,k_7,1,"7,18","12,11"
8,k_8,1,"21,10","7,18"
9,k_9,1,"24,9","20,14"
10,k_10,1,"9,9","18,24"
11,k_11,1,"9,9","7,18"
12,k_12,1,"23,24","6,24"
13,k_13,1,"23,24","17,15"
14,k_14,1,"23,24","9,8"
15,k_15,1,"9,9","18,24"
16,k_16,1,"18,24","9,9"
17,k_17,1,"24,9","17,15"
18,k_18,1,"23,12","12,11"
19,k_19,1,"6,24","9,9"
20,k_20,1,"17,15","12,11"
21,k_21,1,"1,21","7,15"
22,k_22,1,"0,4","21,10"
23,k_23,1,"16,24","9,9"
24,k_24,1,"23,24","6,24"
25,k_25,1,"18,24","17,15"
26,k_26,1,"23,21","9,8"
27,k_27,1,"12,11","6,24"
28,k_28,1,"16,24","12,11"
29,k_29,1,"21,10","9,9"
30,k_30,1,"23,24","20,14"
31,k_31,1,"22,21","9,8"
32,k_32,1,"23,24","7,18"
33,k_33,1,"17,15","7,15"
34,k_34,1,"9,9","18,24"
35,k_35,1,"23,21","9,8"
36,k_36,1,"4,5","9,8"
37,k_37,1,"17,15","12,11"
38,k_38,1,"24,9","7,18"
39,k_39,1,"22,21","7,18"
40,k_40,1,"23,24","18,24"
41,k_41,1,"22,21","9,8"
42,k_42,1,"23,24","17,15"
43,k_43,1,"9,8","18,24"
44,k_44,1,"24,9","12,17"
45,k_45,1,"24,9","9,8"
46,k_46,1,"12,17","20,14"
47,k_47,1,"22,21","7,18"
48,k_48,1,"23,12","9,8"
49,k_49,1,"22,21","12,11"
50,k_50,1,"23,21","12,17"
51,k_51,1,"23,12","18,24"
52,k_52,1,"23,24","7,15"
53,k_53,1,"12,17","9,9"
54,k_54,1,"23,24","16,24"
55,k_55,1,"9,9","18,24"
56,k_56,1,"18,24","20,14"
57,k_57,1,"12,11","16,24"
58,k_58,1,"6,24","17,15"
59,k_59,1,"12,11","16,24"
60,k_60,1,"9,8","16,24"
61,k_61,1,"20,14","12,11"
62,k_62,1,"23,24","21,10"
63,k_63,1,"22,21","9,9"
64,k_64,1,"12,11","9,9"
65,k_65,1,"24,9","17,15"
66,k_66,1,"17,15","6,24"
67,k_67,1,"9,9","16,24"
68,k_68,1,"1,21","23,24"
69,k_69,1,"23,21","9,9"
