,id,origin,destination,distance,hard_cap
0,e_0,v_15,v_13,5,3
1,e_1,v_20,v_5,14,5
2,e_2,v_19,v_18,17,4
3,e_3,v_19,v_16,11,2
4,e_4,v_16,v_11,13,4
5,e_5,v_5,v_10,16,2
6,e_6,v_19,v_6,1,5
7,e_7,v_12,v_4,28,1
8,e_8,v_18,v_20,17,6
9,e_9,v_15,v_17,21,3
10,e_10,v_20,v_18,17,5
11,e_11,v_20,v_16,11,4
12,e_12,v_6,v_2,25,6
13,e_13,v_12,v_19,25,5
14,e_14,v_14,v_19,5,4
15,e_15,v_18,v_11,6,3
16,e_16,v_4,v_11,20,6
17,e_17,v_1,v_12,25,2
18,e_18,v_19,v_9,3,4
19,e_19,v_16,v_15,16,5
20,e_20,v_4,v_10,13,2
21,e_21,v_5,v_7,3,1
22,e_22,v_16,v_18,7,2
23,e_23,v_8,v_1,8,5
24,e_24,v_3,v_12,18,5
25,e_25,v_1,v_9,3,6
26,e_26,v_18,v_1,17,2
27,e_27,v_13,v_19,26,1
28,e_28,v_17,v_12,26,4
29,e_29,v_15,v_14,20,6
