,id,origin,destination,distance,hard_cap
0,"e_7,21,7,20","7,21","7,20",1,1
1,"e_7,21,7,19","7,21","7,19",2,3
2,"e_14,21,13,20","14,21","13,20",2,2
3,"e_20,7,20,8","20,7","20,8",1,1
4,"e_13,20,14,21","13,20","14,21",2,1
5,"e_7,20,7,21","7,20","7,21",1,2
6,"e_7,20,7,19","7,20","7,19",1,1
7,"e_20,8,20,7","20,8","20,7",1,1
8,"e_7,19,7,21","7,19","7,21",2,2
9,"e_7,19,7,20","7,19","7,20",1,2
10,"e_21,23,13,20","21,23","13,20",11,3
11,"e_4,13,14,21","4,13","14,21",18,2
12,"e_21,3,13,0","21,3","13,0",11,2
13,"e_10,9,14,21","10,9","14,21",16,3
14,"e_24,5,7,21","24,5","7,21",33,1
15,"e_8,15,5,10","8,15","5,10",8,1
16,"e_14,10,20,12","14,10","20,12",8,2
17,"e_17,20,8,15","17,20","8,15",14,2
18,"e_12,14,7,20","12,14","7,20",11,3
19,"e_20,12,4,13","20,12","4,13",17,3
20,"e_7,21,20,12","7,21","20,12",22,1
21,"e_14,21,17,20","14,21","17,20",4,2
22,"e_13,0,7,19","13,0","7,19",25,1
23,"e_20,7,21,3","20,7","21,3",5,3
24,"e_5,10,17,20","5,10","17,20",22,3
25,"e_13,20,20,7","13,20","20,7",20,2
26,"e_7,20,13,20","7,20","13,20",6,2
27,"e_20,8,7,19","20,8","7,19",24,2
28,"e_7,19,2,17","7,19","2,17",7,2
29,"e_2,17,7,20","2,17","7,20",8,2
