,id,demand,origin,destination
0,k_0,1,"2,17","4,13"
1,k_1,1,"7,20","13,0"
2,k_2,1,"24,5","13,20"
3,k_3,1,"20,8","4,13"
4,k_4,1,"7,21","5,10"
5,k_5,1,"12,14","5,10"
6,k_6,1,"14,10","20,7"
7,k_7,1,"7,19","20,7"
8,k_8,1,"21,23","17,20"
9,k_9,1,"14,21","21,3"
10,k_10,1,"10,9","5,10"
11,k_11,1,"4,13","7,19"
12,k_12,1,"12,14","20,7"
13,k_13,1,"20,8","13,0"
14,k_14,1,"20,8","14,21"
15,k_15,1,"13,20","20,12"
16,k_16,1,"20,7","17,20"
17,k_17,1,"20,12","13,20"
18,k_18,1,"21,3","17,20"
19,k_19,1,"20,8","4,13"
20,k_20,1,"14,10","5,10"
21,k_21,1,"7,19","20,8"
22,k_22,1,"14,10","17,20"
23,k_23,1,"10,9","20,7"
24,k_24,1,"10,9","20,8"
25,k_25,1,"21,3","7,20"
26,k_26,1,"20,12","17,20"
27,k_27,1,"14,21","7,19"
28,k_28,1,"4,13","20,8"
29,k_29,1,"12,14","20,7"
30,k_30,1,"21,3","20,7"
31,k_31,1,"20,7","5,10"
32,k_32,1,"7,20","4,13"
33,k_33,1,"21,3","8,15"
34,k_34,1,"13,0","5,10"
35,k_35,1,"4,13","13,0"
36,k_36,1,"21,3","2,17"
37,k_37,1,"13,0","8,15"
38,k_38,1,"7,21","5,10"
39,k_39,1,"24,5","17,20"
40,k_40,1,"2,17","8,15"
41,k_41,1,"10,9","7,19"
42,k_42,1,"21,23","7,21"
43,k_43,1,"24,5","13,20"
44,k_44,1,"20,12","21,3"
45,k_45,1,"20,8","17,20"
46,k_46,1,"21,3","7,20"
47,k_47,1,"24,5","14,21"
48,k_48,1,"4,13","7,21"
49,k_49,1,"2,17","21,3"
50,k_50,1,"10,9","7,20"
51,k_51,1,"12,14","21,3"
52,k_52,1,"7,21","20,7"
53,k_53,1,"20,7","2,17"
54,k_54,1,"4,13","7,20"
55,k_55,1,"20,8","8,15"
56,k_56,1,"7,19","4,13"
57,k_57,1,"14,10","14,21"
58,k_58,1,"12,14","4,13"
59,k_59,1,"7,20","13,0"
60,k_60,1,"2,17","8,15"
61,k_61,1,"20,8","20,12"
62,k_62,1,"24,5","8,15"
63,k_63,1,"4,13","13,0"
64,k_64,1,"14,21","21,3"
65,k_65,1,"4,13","21,3"
66,k_66,1,"13,0","21,3"
67,k_67,1,"7,21","5,10"
68,k_68,1,"13,20","8,15"
69,k_69,1,"12,14","20,12"
70,k_70,1,"2,17","20,12"
71,k_71,1,"21,3","17,20"
72,k_72,1,"10,9","20,8"
73,k_73,1,"2,17","14,21"
74,k_74,1,"20,8","13,20"
75,k_75,1,"21,3","8,15"
76,k_76,1,"20,8","13,20"
77,k_77,1,"12,14","4,13"
78,k_78,1,"7,21","21,3"
79,k_79,1,"21,23","2,17"
80,k_80,1,"20,7","13,20"
81,k_81,1,"10,9","20,7"
82,k_82,1,"4,13","7,19"
