,id,demand,origin,destination
0,k_0,1,"0,12","8,15"
1,k_1,1,"8,12","3,7"
2,k_2,1,"20,22","15,17"
3,k_3,1,"16,24","24,9"
4,k_4,1,"22,13","3,7"
5,k_5,1,"22,1","9,18"
6,k_6,1,"2,13","8,12"
7,k_7,1,"8,15","19,5"
8,k_8,1,"22,1","24,9"
9,k_9,1,"0,12","24,18"
10,k_10,1,"22,13","22,1"
11,k_11,1,"24,9","19,5"
12,k_12,1,"0,12","8,12"
13,k_13,1,"20,22","22,13"
14,k_14,1,"20,22","8,15"
15,k_15,1,"8,12","19,5"
16,k_16,1,"0,12","24,18"
17,k_17,1,"2,13","5,8"
18,k_18,1,"0,4","24,9"
19,k_19,1,"0,12","9,18"
20,k_20,1,"12,8","24,9"
21,k_21,1,"0,12","22,13"
22,k_22,1,"0,4","3,7"
23,k_23,1,"9,18","5,8"
24,k_24,1,"5,8","19,5"
25,k_25,1,"24,9","19,5"
26,k_26,1,"9,18","5,8"
27,k_27,1,"16,24","22,10"
28,k_28,1,"0,4","22,13"
29,k_29,1,"19,5","5,8"
30,k_30,1,"12,8","22,13"
31,k_31,1,"19,5","15,17"
32,k_32,1,"15,9","8,12"
33,k_33,1,"20,22","22,13"
34,k_34,1,"3,7","9,18"
35,k_35,1,"2,13","8,15"
36,k_36,1,"2,13","8,15"
37,k_37,1,"16,24","22,10"
38,k_38,1,"0,4","24,9"
39,k_39,1,"0,4","15,17"
40,k_40,1,"0,4","5,8"
41,k_41,1,"9,18","3,7"
42,k_42,1,"2,13","9,18"
43,k_43,1,"15,9","15,17"
44,k_44,1,"5,8","19,5"
45,k_45,1,"0,4","24,9"
46,k_46,1,"24,18","3,7"
47,k_47,1,"22,13","5,8"
48,k_48,1,"22,13","5,8"
49,k_49,1,"3,7","24,9"
50,k_50,1,"8,12","5,8"
51,k_51,1,"16,24","15,17"
52,k_52,1,"2,13","22,10"
53,k_53,1,"3,7","8,12"
54,k_54,1,"24,18","24,9"
55,k_55,1,"1,17","5,8"
56,k_56,1,"24,9","22,1"
57,k_57,1,"22,1","15,17"
58,k_58,1,"12,8","22,10"
59,k_59,1,"2,13","22,13"
60,k_60,1,"2,13","24,9"
61,k_61,1,"12,8","15,17"
62,k_62,1,"22,13","22,1"
63,k_63,1,"22,10","19,5"
64,k_64,1,"3,7","9,18"
65,k_65,1,"24,18","5,8"
66,k_66,1,"12,8","15,17"
67,k_67,1,"15,9","8,15"
68,k_68,1,"8,15","15,17"
69,k_69,1,"2,13","22,13"
70,k_70,1,"15,9","8,12"
71,k_71,1,"3,7","8,15"
72,k_72,1,"3,7","22,10"
73,k_73,1,"16,24","22,10"
74,k_74,1,"0,12","8,12"
75,k_75,1,"22,10","19,5"
76,k_76,1,"3,7","8,12"
77,k_77,1,"12,8","22,13"
78,k_78,1,"24,18","8,12"
79,k_79,1,"15,9","8,15"
80,k_80,1,"24,18","15,17"
81,k_81,1,"2,13","8,12"
82,k_82,1,"12,8","8,12"
83,k_83,1,"2,13","22,1"
84,k_84,1,"2,13","8,15"
85,k_85,1,"24,18","5,8"
86,k_86,1,"3,7","9,18"
87,k_87,1,"22,1","15,17"
88,k_88,1,"24,9","15,17"
89,k_89,1,"2,13","22,10"
90,k_90,1,"2,13","15,17"
91,k_91,1,"15,9","5,8"
92,k_92,1,"22,13","9,18"
93,k_93,1,"22,10","22,1"
94,k_94,1,"16,24","22,13"
95,k_95,1,"22,1","9,18"
96,k_96,1,"22,13","22,1"
97,k_97,1,"0,4","22,10"
98,k_98,1,"15,9","8,12"
99,k_99,1,"22,10","19,5"
100,k_100,1,"3,7","9,18"
101,k_101,1,"24,18","3,7"
102,k_102,1,"22,13","9,18"
103,k_103,1,"0,4","8,15"
104,k_104,1,"20,22","22,10"
105,k_105,1,"9,18","3,7"
106,k_106,1,"15,9","22,1"
107,k_107,1,"2,13","19,5"
108,k_108,1,"5,8","8,15"
109,k_109,1,"0,12","15,17"
110,k_110,1,"3,7","8,12"
111,k_111,1,"16,24","8,12"
112,k_112,1,"24,18","24,9"
113,k_113,1,"24,18","19,5"
114,k_114,1,"16,24","22,13"
115,k_115,1,"15,9","22,1"
116,k_116,1,"5,8","24,9"
117,k_117,1,"22,1","15,17"
118,k_118,1,"0,12","8,15"
119,k_119,1,"9,18","5,8"
120,k_120,1,"0,12","8,15"
121,k_121,1,"0,12","24,18"
122,k_122,1,"24,18","15,17"
123,k_123,1,"22,13","3,7"
124,k_124,1,"0,12","24,9"
125,k_125,1,"15,9","5,8"
126,k_126,1,"22,10","22,1"
127,k_127,1,"24,9","9,18"
128,k_128,1,"22,1","24,9"
129,k_129,1,"19,5","15,17"
130,k_130,1,"20,22","24,9"
131,k_131,1,"22,13","8,15"
132,k_132,1,"1,17","22,13"
133,k_133,1,"9,18","24,9"
134,k_134,1,"0,4","22,10"
135,k_135,1,"1,17","19,5"
136,k_136,1,"22,1","15,17"
137,k_137,1,"22,13","22,1"
138,k_138,1,"20,22","8,15"
139,k_139,1,"24,9","8,15"
140,k_140,1,"0,4","22,1"
141,k_141,1,"0,12","19,5"
142,k_142,1,"2,13","8,15"
143,k_143,1,"22,13","9,18"
144,k_144,1,"15,17","22,13"
145,k_145,1,"12,8","8,15"
146,k_146,1,"3,7","24,9"
147,k_147,1,"2,13","22,1"
148,k_148,1,"15,9","22,1"
149,k_149,1,"0,12","8,15"
150,k_150,1,"24,9","15,17"
151,k_151,1,"9,18","3,7"
152,k_152,1,"0,4","24,18"
153,k_153,1,"22,13","22,1"
154,k_154,1,"2,13","22,10"
155,k_155,1,"12,8","24,9"
156,k_156,1,"2,13","22,13"
157,k_157,1,"24,18","3,7"
158,k_158,1,"24,18","8,12"
159,k_159,1,"12,8","8,15"
